full_name,name,prefix,diameter,BV,UB,IR,spec_B,spec_T
"  6549 Skryabin (1988 PX1)",Skryabin,,,,,,,
"  6550 Parler (1988 VO5)",Parler,,,,,,,
"  6551 (1988 XP)",,,,,,,,
"  6552 Higginson (1989 GH)",Higginson,,9.403,,,,,
"  6553 Seehaus (1989 GP6)",Seehaus,,10.404,,,,,
"  6554 Takatsuguyoshida (1989 UO1)",Takatsuguyoshida,,3.926,,,,,
"  6555 (1989 UU1)",,,6.475,,,,,
"  6556 Arcimboldo (1989 YS6)",Arcimboldo,,5.000,,,,,
"  6557 Yokonomura (1990 VR3)",Yokonomura,,15.958,,,,,
"  6558 Norizuki (1991 GZ)",Norizuki,,,,,,,
"  6559 Nomura (1991 JP)",Nomura,,9.405,,,,,
"  6560 Pravdo (1991 NP)",Pravdo,,,,,,,
"  6561 Gruppetta (1991 TC4)",Gruppetta,,6.184,,,,,
"  6562 Takoyaki (1991 VR3)",Takoyaki,,3.815,,,,,
"  6563 Steinheim (1991 XZ5)",Steinheim,,3.330,,,,,
"  6564 Asher (1992 BB)",Asher,,,,,,,
"  6565 Reiji (1992 FT)",Reiji,,,,,,,
"  6566 Shafter (1992 UB2)",Shafter,,,,,,,
"  6567 Shigemasa (1992 WS)",Shigemasa,,4.504,,,,,
"  6568 Serendip (1993 DT)",Serendip,,9.850,,,,,
"  6569 Ondaatje (1993 MO)",Ondaatje,,,,,,Sr,
"  6570 Tomohiro (1994 JO)",Tomohiro,,23.041,,,,,
"  6571 Sigmund (3027 P-L)",Sigmund,,4.546,,,,,
"  6572 Carson (1938 SX)",Carson,,8.407,,,,,
"  6573 Magnitskij (1974 SK1)",Magnitskij,,7.410,,,,,
"  6574 Gvishiani (1976 QE1)",Gvishiani,,25.393,,,,,
"  6575 Slavov (1978 PJ2)",Slavov,,11.800,,,,,
"  6576 Kievtech (1978 RK1)",Kievtech,,16.759,,,,,
"  6577 Torbenwolff (1978 VB6)",Torbenwolff,,,,,,,
"  6578 Zapesotskij (1980 TQ14)",Zapesotskij,,7.874,,,,,
"  6579 Benedix (1981 ES4)",Benedix,,6.477,,,,,
"  6580 Philbland (1981 EW21)",Philbland,,7.430,,,,,
"  6581 Sobers (1981 SO)",Sobers,,5.716,,,,,
"  6582 Flagsymphony (1981 VS)",Flagsymphony,,17.892,,,,Ch,
"  6583 Destinn (1984 DE)",Destinn,,11.191,,,,,
"  6584 Ludekpesek (1984 FK)",Ludekpesek,,,,,,,
"  6585 O''Keefe (1984 SR)",O''Keefe,,,,,,Sk,
"  6586 Seydler (1984 UK1)",Seydler,,5.312,,,,,
"  6587 Brassens (1984 WA4)",Brassens,,4.111,,,,,
"  6588 (1985 RC4)",,,9.141,,,,,
"  6589 Jankovich (1985 SL3)",Jankovich,,3.868,,,,,
"  6590 Barolo (1985 TA2)",Barolo,,,,,,,
"  6591 Sabinin (1986 RT5)",Sabinin,,9.825,,,,,
"  6592 Goya (1986 TB12)",Goya,,5.548,,,,Sq,
"  6593 (1986 UV)",,,10.069,,,,,
"  6594 Tasman (1987 MM1)",Tasman,,6.960,,,,,
"  6595 Munizbarreto (1987 QZ1)",Munizbarreto,,3.319,,,,,
"  6596 Bittner (1987 VC1)",Bittner,,6.912,,,,,
"  6597 Kreil (1988 AF1)",Kreil,,,,,,,
"  6598 Modugno (1988 CL)",Modugno,,11.301,,,,,
"  6599 Tsuko (1988 PV)",Tsuko,,3.129,,,,,
"  6600 Qwerty (1988 QW)",Qwerty,,3.660,,,,,
"  6601 (1988 XK1)",,,6.946,,,,,
"  6602 Gilclark (1989 EC)",Gilclark,,4.120,,,,,
"  6603 Marycragg (1990 KG)",Marycragg,,10.871,,,,,
"  6604 Ilias (1990 QE8)",Ilias,,,,,,,
"  6605 Carmontelle (1990 SM9)",Carmontelle,,7.544,,,,,
"  6606 Makino (1990 UF)",Makino,,14.205,,,,,
"  6607 Matsushima (1991 UL2)",Matsushima,,7.359,,,,,
"  6608 Davidecrespi (1991 VC4)",Davidecrespi,,5.565,,,,,
"  6609 (1992 BN)",,,14.211,,,,,
"  6610 Burwitz (1993 BL3)",Burwitz,,5.187,,,,,
"  6611 (1993 VW)",,,,,,,V,
"  6612 Hachioji (1994 EM1)",Hachioji,,4.749,,,,,
"  6613 Williamcarl (1994 LK)",Williamcarl,,19.376,,,,,
"  6614 Antisthenes (6530 P-L)",Antisthenes,,9.215,,,,,
"  6615 Plutarchos (9512 P-L)",Plutarchos,,3.139,,,,,
"  6616 Plotinos (1175 T-1)",Plotinos,,4.054,,,,,
"  6617 Boethius (2218 T-1)",Boethius,,3.682,,,,,
"  6618 Jimsimons (1936 SO)",Jimsimons,,11.506,,,,,
"  6619 Kolya (1973 SS4)",Kolya,,28.971,,,,,
"  6620 Peregrina (1973 UC)",Peregrina,,8.014,,,,,
"  6621 Timchuk (1975 VN5)",Timchuk,,12.139,,,,,
"  6622 Matvienko (1978 RG1)",Matvienko,,10.029,,,,,
"  6623 (1979 MY2)",,,5.480,,,,,
"  6624 (1980 SG)",,,,,,,,
"  6625 Nyquist (1981 EX41)",Nyquist,,9.698,,,,,
"  6626 Mattgenge (1981 EZ46)",Mattgenge,,7.962,,,,,
"  6627 (1981 FT)",,,3.628,,,,,
"  6628 Dondelia (1981 WA1)",Dondelia,,8.418,,,,,
"  6629 Kurtz (1982 UP)",Kurtz,,2.854,,,,,
"  6630 Skepticus (1982 VA1)",Skepticus,,4.647,,,,,
"  6631 Pyatnitskij (1983 RQ4)",Pyatnitskij,,14.336,,,,,
"  6632 Scoon (1984 UX1)",Scoon,,3.686,,,,,
"  6633 (1986 TR4)",,,8.572,,,,,
"  6634 (1987 KB)",,,10.651,,,,,
"  6635 Zuber (1987 SH3)",Zuber,,3.892,,,,,
"  6636 Kintanar (1988 RK8)",Kintanar,,3.646,,,,,
"  6637 Inoue (1988 XZ)",Inoue,,4.841,,,,,
"  6638 (1989 CA)",,,5.715,,,,,
"  6639 Marchis (1989 SO8)",Marchis,,14.132,,,,,
"  6640 Falorni (1990 DL)",Falorni,,3.368,,,,,
"  6641 Bobross (1990 OK2)",Bobross,,5.878,,,,,
"  6642 Henze (1990 UE3)",Henze,,14.928,,,,,
"  6643 Morikubo (1990 VZ)",Morikubo,,13.213,,,,,
"  6644 Jugaku (1991 AA)",Jugaku,,14.483,,,,,
"  6645 Arcetri (1991 AR1)",Arcetri,,11.894,,,,,
"  6646 Churanta (1991 CA3)",Churanta,,1.920,,,,,
"  6647 Josse (1991 GG5)",Josse,,6.519,,,,,
"  6648 (1991 PM11)",,,6.268,,,,,
"  6649 Yokotatakao (1991 RN)",Yokotatakao,,7.411,,,,,
"  6650 Morimoto (1991 RS1)",Morimoto,,7.512,,,,,
"  6651 (1991 RV9)",,,,,,,,
"  6652 (1991 SJ1)",,,7.875,,,,,
"  6653 Feininger (1991 XR1)",Feininger,,6.170,,,,,
"  6654 Lulea (1992 DT6)",Lulea,,11.654,,,,,
"  6655 Nagahama (1992 EL1)",Nagahama,,16.161,,,,,
"  6656 Yokota (1992 FF)",Yokota,,18.655,,,,,
"  6657 Otukyo (1992 WY)",Otukyo,,2.707,,,,,
"  6658 Akiraabe (1992 WT2)",Akiraabe,,,,,,,
"  6659 Pietsch (1992 YN)",Pietsch,,5.533,,,,,
"  6660 Matsumoto (1993 BC)",Matsumoto,,3.054,,,,,
"  6661 Ikemura (1993 BO)",Ikemura,,11.282,,,,,
"  6662 (1993 BP13)",,,8.340,,,,,
"  6663 Tatebayashi (1993 CC)",Tatebayashi,,8.583,,,,,
"  6664 Tennyo (1993 CK)",Tennyo,,,,,,,
"  6665 Kagawa (1993 CN)",Kagawa,,12.003,,,,,
"  6666 Fro (1993 FG20)",Fro,,4.083,,,,,
"  6667 Sannaimura (1994 EK2)",Sannaimura,,5.960,,,,,
"  6668 (1994 GY8)",,,,,,,,
"  6669 Obi (1994 JA1)",Obi,,6.170,,,,S,
"  6670 Wallach (1994 LL1)",Wallach,,8.740,,,,,
"  6671 Concari (1994 NC1)",Concari,,10.956,,,,,
"  6672 Corot (1213 T-1)",Corot,,2.144,,,,,
"  6673 Degas (2246 T-1)",Degas,,12.515,,,,,
"  6674 Cezanne (4272 T-1)",Cezanne,,11.662,,,,,
"  6675 Sisley (1493 T-2)",Sisley,,8.151,,,,,
"  6676 Monet (2083 T-2)",Monet,,10.929,,,,,
"  6677 Renoir (3045 T-3)",Renoir,,18.573,,,,,
"  6678 Seurat (3422 T-3)",Seurat,,7.325,,,,,
"  6679 Gurzhij (1969 UP1)",Gurzhij,,4.136,,,,,
"  6680 (1970 WD)",,,4.482,,,,,
"  6681 Prokopovich (1972 RU3)",Prokopovich,,4.288,,,,,
"  6682 Makarij (1973 ST3)",Makarij,,,,,,,
"  6683 Karachentsov (1976 GQ2)",Karachentsov,,,,,,,
"  6684 Volodshevchenko (1977 QU)",Volodshevchenko,,5.144,,,,,
"  6685 Boitsov (1978 QG2)",Boitsov,,3.559,,,,,
"  6686 Hernius (1979 QC2)",Hernius,,8.571,,,,,
"  6687 Lahulla (1980 FN1)",Lahulla,,3.372,,,,,
"  6688 Donmccarthy (1981 ER17)",Donmccarthy,,8.910,,,,,
"  6689 Floss (1981 EQ24)",Floss,,2.994,,,,,
"  6690 Messick (1981 SY1)",Messick,,3.983,,,,,
"  6691 Trussoni (1984 DX)",Trussoni,,,,,,,
"  6692 Antoninholy (1985 HL)",Antoninholy,,3.807,,,,,
"  6693 (1986 CC2)",,,8.413,,,,,
"  6694 (1986 PF)",,,7.469,,,,,
"  6695 Barrettduff (1986 PD1)",Barrettduff,,5.077,,,,,
"  6696 Eubanks (1986 RC1)",Eubanks,,8.967,,,,,
"  6697 Celentano (1987 HM1)",Celentano,,14.952,,,,,
"  6698 Malhotra (1987 SL1)",Malhotra,,8.520,,,,,
"  6699 Igaueno (1987 YK)",Igaueno,,5.944,,,,,
"  6700 Kubisova (1988 AO1)",Kubisova,,10.391,,,,,
"  6701 Warhol (1988 AW1)",Warhol,,8.938,,,,,
"  6702 (1988 BP3)",,,10.807,,,,,
"  6703 (1988 CH)",,,,,,,,
"  6704 (1988 CJ)",,,10.212,,,,K,
"  6705 Rinaketty (1988 RK5)",Rinaketty,,3.466,,,,,
"  6706 (1988 VD3)",,,5.070,,,,,
"  6707 Shigeru (1988 VZ3)",Shigeru,,3.142,,,,,
"  6708 Bobbievaile (1989 AA5)",Bobbievaile,,8.074,,,,,
"  6709 Hiromiyuki (1989 CD)",Hiromiyuki,,3.975,,,,,
"  6710 Apostel (1989 GF4)",Apostel,,11.634,,,,,
"  6711 Holliman (1989 HG)",Holliman,,5.199,,,,,
"  6712 Hornstein (1990 DS1)",Hornstein,,9.281,,,,,
"  6713 Coggie (1990 KM)",Coggie,,4.386,,,,,
"  6714 Montreal (1990 OE2)",Montreal,,9.517,,,,,
"  6715 Sheldonmarks (1990 QS1)",Sheldonmarks,,9.295,,,,,
"  6716 (1990 RO1)",,,15.818,,,,C,
"  6717 Antal (1990 TU10)",Antal,,10.357,,,,,
"  6718 Beiglbock (1990 TT12)",Beiglbock,,,,,,,
"  6719 Gallaj (1990 UL11)",Gallaj,,8.133,,,,,
"  6720 Gifu (1990 VP2)",Gifu,,21.191,,,,,
"  6721 Minamiawaji (1990 VY6)",Minamiawaji,,14.202,,,,,
"  6722 Bunichi (1991 BG2)",Bunichi,,15.135,,,,,
"  6723 Chrisclark (1991 CL3)",Chrisclark,,19.052,,,,,
"  6724 (1991 CX5)",,,20.506,,,,,
"  6725 Engyoji (1991 DS)",Engyoji,,,,,,,
"  6726 Suthers (1991 PS)",Suthers,,3.455,,,,,
"  6727 (1991 TF4)",,,8.851,,,,,
"  6728 (1991 UM)",,,2.842,,,,,
"  6729 Emiko (1991 VV2)",Emiko,,9.395,,,,,
"  6730 Ikeda (1992 BH)",Ikeda,,9.118,,,,,
"  6731 Hiei (1992 BK)",Hiei,,7.983,,,,,
"  6732 (1992 CG1)",,,12.982,,,,,
"  6733 (1992 EF)",,,13.053,,,,,
"  6734 Benzenberg (1992 FB)",Benzenberg,,13.945,,,,,
"  6735 Madhatter (1992 WM3)",Madhatter,,,,,,,
"  6736 Marchare (1993 EF)",Marchare,,,,,,,
"  6737 Okabayashi (1993 ER)",Okabayashi,,4.629,,,,,
"  6738 Tanabe (1993 FD1)",Tanabe,,,,,,,
"  6739 Tarendo (1993 FU38)",Tarendo,,13.982,,,,,
"  6740 Goff (1993 GY)",Goff,,6.712,,,,,
"  6741 Liyuan (1994 FX)",Liyuan,,4.622,,,,,
"  6742 Biandepei (1994 GR)",Biandepei,,,,,,,
"  6743 Liu (1994 GS)",Liu,,5.302,,,,,
"  6744 Komoda (1994 JL)",Komoda,,3.968,,,,,
"  6745 Nishiyama (1994 JD1)",Nishiyama,,2.571,,,,,
"  6746 Zagar (1994 NP)",Zagar,,7.741,,,,,
"  6747 Ozegahara (1995 UT3)",Ozegahara,,14.012,,,,,
"  6748 Bratton (1995 UV30)",Bratton,,10.597,,,,,
"  6749 Ireentje (7068 P-L)",Ireentje,,4.891,,,,,
"  6750 Katgert (1078 T-1)",Katgert,,9.853,,,,,
"  6751 van Genderen (1114 T-1)","van Genderen",,4.118,,,,,
"  6752 Ashley (4150 T-1)",Ashley,,7.253,,,,,
"  6753 Fursenko (1974 RV1)",Fursenko,,,,,,,
"  6754 Burdenko (1976 UD4)",Burdenko,,5.097,,,,,
"  6755 Solov''yanenko (1976 YE1)",Solov''yanenko,,7.081,,,,,
"  6756 (1978 VX3)",,,3.948,,,,,
"  6757 Addibischoff (1979 SE15)",Addibischoff,,6.682,,,,,
"  6758 Jesseowens (1980 GL)",Jesseowens,,11.866,,,,,
"  6759 (1980 KD)",,,18.673,,,,,
"  6760 (1980 KM)",,,7.504,,,,,
"  6761 Haroldconnolly (1981 EV19)",Haroldconnolly,,7.548,,,,,
"  6762 Cyrenagoodrich (1981 EC25)",Cyrenagoodrich,,3.688,,,,,
"  6763 Kochiny (1981 RA2)",Kochiny,,7.138,,,,,
"  6764 Kirillavrov (1981 TM3)",Kirillavrov,,5.287,,,,,
"  6765 Fibonacci (1982 BQ2)",Fibonacci,,7.379,,,,,
"  6766 Kharms (1982 UC6)",Kharms,,5.773,,,,,
"  6767 Shirvindt (1983 AA3)",Shirvindt,,6.362,,,,,
"  6768 Mathiasbraun (1983 RY)",Mathiasbraun,,9.510,,,,,
"  6769 Brokoff (1985 CJ1)",Brokoff,,9.701,,,,,
"  6770 Fugate (1985 QR)",Fugate,,10.250,,,,,
"  6771 Foerster (1986 EZ4)",Foerster,,3.064,,,,,
"  6772 (1988 BG4)",,,6.630,,,,,
"  6773 Kellaway (1988 LK)",Kellaway,,9.110,,,,,
"  6774 Vladheinrich (1988 VH5)",Vladheinrich,,,,,,,
"  6775 Giorgini (1989 GJ)",Giorgini,,5.905,,,,,
"  6776 Dix (1989 GF8)",Dix,,4.987,,,,,
"  6777 Balakirev (1989 SV1)",Balakirev,,12.207,,,,,
"  6778 Tosamakoto (1989 TX10)",Tosamakoto,,7.779,,,,,
"  6779 Perrine (1990 DM1)",Perrine,,4.178,,,,,
"  6780 Borodin (1990 ES3)",Borodin,,3.992,,,,,
"  6781 (1990 OD)",,,9.174,,,,,
"  6782 (1990 SU10)",,,15.057,,,,Cb,
"  6783 Gulyaev (1990 SO28)",Gulyaev,,6.278,,,,,
"  6784 Bogatikov (1990 UN13)",Bogatikov,,6.188,,,,,
"  6785 (1990 VA7)",,,27.930,,,,,
"  6786 Doudantsutsuji (1991 DT)",Doudantsutsuji,,12.696,,,,,
"  6787 (1991 PF15)",,,4.865,,,,,
"  6788 (1991 PH15)",,,,,,,,
"  6789 Milkey (1991 RM6)",Milkey,,,,,,,
"  6790 Pingouin (1991 SF1)",Pingouin,,4.773,,,,,
"  6791 (1991 UC2)",,,5.436,,,,,
"  6792 Akiyamatakashi (1991 WC)",Akiyamatakashi,,,,,,,
"  6793 Palazzolo (1991 YE)",Palazzolo,,9.882,,,,,
"  6794 Masuisakura (1992 DK)",Masuisakura,,26.82,,,,,
"  6795 Ornskoldsvik (1993 FZ12)",Ornskoldsvik,,6.078,,,,,
"  6796 Sundsvall (1993 FH24)",Sundsvall,,11.073,,,,,
"  6797 Ostersund (1993 FG25)",Ostersund,,,,,,,
"  6798 Couperin (1993 JK1)",Couperin,,,,,,,
"  6799 Citfiftythree (1993 KM)",Citfiftythree,,9.877,,,,,
"  6800 Saragamine (1994 UC)",Saragamine,,13.441,,,,,
"  6801 Strekov (1995 UM1)",Strekov,,4.868,,,,,
"  6802 Cernovice (1995 UQ2)",Cernovice,,11.211,,,,,
"  6803 (1995 UK7)",,,4.793,,,,,
"  6804 Maruseppu (1995 WV)",Maruseppu,,4.717,,,,,
"  6805 Abstracta (4600 P-L)",Abstracta,,11.870,,,,,
"  6806 Kaufmann (6048 P-L)",Kaufmann,,8.956,,,,,
"  6807 Brunnow (6568 P-L)",Brunnow,,3.113,,,,,
"  6808 Plantin (1932 CP)",Plantin,,5.360,,,,,
"  6809 Sakuma (1938 DM1)",Sakuma,,5.566,,,,,
"  6810 Juanclaria (1969 GC)",Juanclaria,,12.849,,,,,
"  6811 Kashcheev (1976 QP)",Kashcheev,,,,,,,
"  6812 (1978 VJ8)",,,9.204,,,,,
"  6813 (1978 VV9)",,,12.611,,,,,
"  6814 Steffl (1979 MC2)",Steffl,,6.802,,,,,
"  6815 Mutchler (1979 MM5)",Mutchler,,,,,,,
"  6816 Barbcohen (1981 EB28)",Barbcohen,,,,,,,
"  6817 Pest (1982 BP2)",Pest,,4.151,,,,,
"  6818 Sessyu (1983 EM1)",Sessyu,,4.992,,,,,
"  6819 McGarvey (1983 LL)",McGarvey,,4.684,,,,,
"  6820 Buil (1985 XS)",Buil,,7.929,,,,,
"  6821 Ranevskaya (1986 SZ1)",Ranevskaya,,,,,,,
"  6822 Horalek (1986 UO)",Horalek,,5.257,,,,,
"  6823 (1988 ED1)",,,9.326,,,,,
"  6824 Mallory (1988 RE2)",Mallory,,14.962,,,,,
"  6825 Irvine (1988 TJ2)",Irvine,,4.671,,,,,
"  6826 Lavoisier (1989 SD1)",Lavoisier,,6.455,,,,,
"  6827 Wombat (1990 SN4)",Wombat,,7.842,,,,,
"  6828 Elbsteel (1990 VC1)",Elbsteel,,6.844,,,,,
"  6829 Charmawidor (1991 BM1)",Charmawidor,,7.326,,,,,
"  6830 Johnbackus (1991 JB1)",Johnbackus,,15.286,,,,,
"  6831 (1991 UM1)",,,4.426,,,,,
"  6832 Kawabata (1992 FP)",Kawabata,,11.802,,,,,
"  6833 (1993 FC1)",,,6.515,,,,,
"  6834 Hunfeld (1993 JH)",Hunfeld,,9.702,,,,,
"  6835 Molfino (1994 HT1)",Molfino,,4.005,,,,,
"  6836 Paranal (1994 PW5)",Paranal,,,,,,,
"  6837 Bressi (1994 XN4)",Bressi,,8.277,,,,,
"  6838 Okuda (1995 UD9)",Okuda,,10.913,,,,,
"  6839 Ozenuma (1995 WB2)",Ozenuma,,,,,,,
"  6840 (1995 WW5)",,,8.560,,,,,
"  6841 Gottfriedkirch (2034 P-L)",Gottfriedkirch,,3.759,,,,,
"  6842 Krosigk (3016 P-L)",Krosigk,,5.780,,,,,
"  6843 Heremon (1975 TC6)",Heremon,,6.694,,,,,
"  6844 Shpak (1975 VR5)",Shpak,,4.249,,,,,
"  6845 Mansurova (1976 JG2)",Mansurova,,4.757,,,,,
"  6846 Kansazan (1976 UG15)",Kansazan,,,,,,,
"  6847 Kunz-Hallstein (1977 RL)",Kunz-Hallstein,,,,,,Sk,
"  6848 (1978 VG5)",,,10.892,,,,,
"  6849 (1979 MX6)",,,4.071,,,,,
"  6850 (1981 QT3)",,,22.140,,,,,
"  6851 Chianti (1981 RO1)",Chianti,,,,,,,
"  6852 Nannibignami (1985 CN2)",Nannibignami,,4.151,,,,,
"  6853 Silvanomassaglia (1986 CD2)",Silvanomassaglia,,3.441,,,,,
"  6854 (1987 UG)",,,4.203,,,,,
"  6855 Armellini (1989 BG)",Armellini,,6.712,,,,,
"  6856 Bethemmons (1989 EM)",Bethemmons,,3.943,,,,,
"  6857 (1990 QQ)",,,8.315,,,,,
"  6858 (1990 ST10)",,,6.429,,,,,
"  6859 Datemasamune (1991 CZ)",Datemasamune,,3.805,,,,,
"  6860 Sims (1991 CS1)",Sims,,10.986,,,,,
"  6861 (1991 FA3)",,,17.827,,,,,
"  6862 Virgiliomarcon (1991 GL)",Virgiliomarcon,,22.747,,,,,
"  6863 (1991 PX8)",,,3.753,,,,,
"  6864 Starkenburg (1991 RC4)",Starkenburg,,,,,,,
"  6865 Dunkerley (1991 TE2)",Dunkerley,,3.291,,,,,
"  6866 Kukai (1992 CO)",Kukai,,13.402,,,,,
"  6867 Kuwano (1992 FP1)",Kuwano,,6.710,,,,,
"  6868 Seiyauyeda (1992 HD)",Seiyauyeda,,14.524,,,,,
"  6869 Funada (1992 JP)",Funada,,23.851,,,,,
"  6870 Pauldavies (1992 OG)",Pauldavies,,2.546,,,,,
"  6871 Verlaine (1993 BE8)",Verlaine,,2.711,,,,,
"  6872 (1993 CN1)",,,4.416,,,,,
"  6873 Tasaka (1993 HT1)",Tasaka,,3.885,,,,,
"  6874 (1994 JO1)",,,,,,,,
"  6875 (1994 NG1)",,,4.148,,,,,
"  6876 Beppeforti (1994 RK1)",Beppeforti,,4.246,,,,,
"  6877 Giada (1994 TB2)",Giada,,4.657,,,,,
"  6878 Isamu (1994 TN2)",Isamu,,,,,,,
"  6879 Hyogo (1994 TC15)",Hyogo,,18.772,,,,,
"  6880 Hayamiyu (1994 TG15)",Hayamiyu,,9.360,,,,,
"  6881 Shifutsu (1994 UP)",Shifutsu,,6.018,,,,,
"  6882 Sormano (1995 CC1)",Sormano,,8.096,,,,,
"  6883 Hiuchigatake (1996 AF)",Hiuchigatake,,13.354,,,,,
"  6884 Takeshisato (9521 P-L)",Takeshisato,,3.324,,,,,
"  6885 Nitardy (9570 P-L)",Nitardy,,3.208,,,,,
"  6886 Grote (1942 CG)",Grote,,8.444,,,,,
"  6887 Hasuo (1951 WH)",Hasuo,,4.298,,,,,
"  6888 (1971 BD3)",,,5.705,,,,,
"  6889 (1971 RA)",,,3.946,,,,,
"  6890 Savinykh (1975 RP)",Savinykh,,19.196,,,,,
"  6891 Triconia (1976 SA)",Triconia,,8.321,,,,,
"  6892 (1978 VG8)",,,,,,,,
"  6893 (1983 RS3)",,,,,,,,
"  6894 Macreid (1986 RE2)",Macreid,,7.677,,,,,
"  6895 (1987 DG6)",,,16.436,,,,,
"  6896 (1987 RE1)",,,,,,,,
"  6897 Tabei (1987 VQ)",Tabei,,4.483,,,,,
"  6898 Saint-Marys (1988 LE)",Saint-Marys,,8.447,,,,,
"  6899 Nancychabot (1988 RP10)",Nancychabot,,6.254,,,,,
"  6900 (1988 XD1)",,,3.311,,,,,
"  6901 Roybishop (1989 PA)",Roybishop,,5.050,,,,,
"  6902 Hideoasada (1989 US3)",Hideoasada,,,,,,,
"  6903 (1989 XM)",,,7.853,,,,,
"  6904 McGill (1990 QW1)",McGill,,,,,,,
"  6905 Miyazaki (1990 TW)",Miyazaki,,13.275,,,,,
"  6906 Johnmills (1990 WC)",Johnmills,,11.211,,,,C,
"  6907 Harryford (1990 WE)",Harryford,,12.137,,,,C,
"  6908 Kunimoto (1990 WB3)",Kunimoto,,6.443,,,,S,
"  6909 Levison (1991 BY2)",Levison,,,,,,,
"  6910 Ikeguchi (1991 FJ)",Ikeguchi,,,,,,,
"  6911 Nancygreen (1991 GN)",Nancygreen,,2.548,,,,,
"  6912 Grimm (1991 GQ2)",Grimm,,11.390,,,,,
"  6913 Yukawa (1991 UT3)",Yukawa,,3.320,,,,,
"  6914 Becquerel (1992 GZ)",Becquerel,,,,,,,
"  6915 (1992 HH)",,,7.098,,,,,
"  6916 Lewispearce (1992 OJ)",Lewispearce,,11.962,,,,,
"  6917 (1993 FR2)",,,4.396,,,,,
"  6918 Manaslu (1993 FV3)",Manaslu,,5.216,,,,,
"  6919 Tomonaga (1993 HP)",Tomonaga,,4.640,,,,,
"  6920 Esaki (1993 JE)",Esaki,,4.962,,,,,
"  6921 Janejacobs (1993 JJ)",Janejacobs,,5.269,,,,,
"  6922 Yasushi (1993 KY1)",Yasushi,,4.552,,,,,
"  6923 Borzacchini (1993 SD)",Borzacchini,,6.759,,,,,
"  6924 Fukui (1993 TP)",Fukui,,29.616,,,,,
"  6925 Susumu (1993 UW2)",Susumu,,22.860,,,,,
"  6926 (1994 RO11)",,,6.741,,,,,
"  6927 Tonegawa (1994 TE1)",Tonegawa,,6.044,,,,,
"  6928 Lanna (1994 TM3)",Lanna,,6.698,,,,,
"  6929 Misto (1994 UE)",Misto,,7.315,,,,,
"  6930 (1994 VJ3)",,,11.332,,,,,
"  6931 Kenzaburo (1994 VP6)",Kenzaburo,,,,,,,
"  6932 Tanigawadake (1994 YK)",Tanigawadake,,5.211,,,,,
"  6933 Azumayasan (1994 YW)",Azumayasan,,11.522,,,,,
"  6934 (1994 YN2)",,,12.440,,,,,
"  6935 Morisot (4524 P-L)",Morisot,,3.573,,,,,
"  6936 Cassatt (6573 P-L)",Cassatt,,5.475,,,,,
"  6937 Valadon (1010 T-2)",Valadon,,11.146,,,,,
"  6938 Soniaterk (5140 T-2)",Soniaterk,,,,,,,
"  6939 Lestone (1952 SW1)",Lestone,,5.297,,,,,
"  6940 (1972 HL1)",,,3.028,,,,,
"  6941 Dalgarno (1976 YA)",Dalgarno,,8.063,,,,,
"  6942 Yurigulyaev (1976 YB2)",Yurigulyaev,,6.039,,,,,
"  6943 (1978 VR4)",,,4.058,,,,,
"  6944 (1979 MR3)",,,3.367,,,,,
"  6945 Dahlgren (1980 FZ3)",Dahlgren,,4.130,,,,,
"  6946 (1980 RX1)",,,4.943,,,,,
"  6947 Andrewdavis (1981 ET8)",Andrewdavis,,3.802,,,,,
"  6948 Gounelle (1981 ET22)",Gounelle,,3.626,,,,,
"  6949 Zissell (1982 RZ)",Zissell,,8.231,,,,,
"  6950 Simonek (1982 YQ)",Simonek,,7.437,,,,,
"  6951 (1985 DW1)",,,,,,,,
"  6952 Niccolo (1986 JT)",Niccolo,,15.962,,,,,
"  6953 Davepierce (1986 PC1)",Davepierce,,15.849,,,,,
"  6954 Potemkin (1987 RB6)",Potemkin,,,,,,,
"  6955 Ekaterina (1987 SP15)",Ekaterina,,16.049,,,,,
"  6956 Holbach (1988 CX3)",Holbach,,,,,,,
"  6957 (1988 HA)",,,,,,,,
"  6958 (1988 TX1)",,,,,,,,
"  6959 Mikkelkocha (1988 VD1)",Mikkelkocha,,9.788,,,,,
"  6960 (1989 AL5)",,,16.360,,,,,
"  6961 Ashitaka (1989 KA)",Ashitaka,,4.564,,,,,
"  6962 Summerscience (1990 OT)",Summerscience,,3.674,,,,,
"  6963 (1990 OQ3)",,,4.587,,,,,
"  6964 Kunihiko (1990 TL1)",Kunihiko,,4.739,,,,,
"  6965 Niyodogawa (1990 VS2)",Niyodogawa,,,,,,,
"  6966 Vietoris (1991 RD5)",Vietoris,,,,,,,
"  6967 (1991 VJ3)",,,4.433,,,,,
"  6968 (1991 VX3)",,,4.233,,,,,
"  6969 Santaro (1991 VF5)",Santaro,,6.177,,,,,
"  6970 Saigusa (1992 AL1)",Saigusa,,4.648,,,,,
"  6971 Omogokei (1992 CT)",Omogokei,,6.847,,,,,
"  6972 Helvetius (1992 GY3)",Helvetius,,6.878,,,,,
"  6973 Karajan (1992 HK)",Karajan,,7.795,,,,,
"  6974 Solti (1992 MC)",Solti,,9.818,,,,,
"  6975 Hiroaki (1992 QM)",Hiroaki,,18.256,,,,,
"  6976 Kanatsu (1993 KD2)",Kanatsu,,5.497,,,,,
