full_name,name,prefix,diameter,BV,UB,IR,spec_B,spec_T
"  9856 (1991 EE)",,,1.0,,,,,
"  9857 (1991 EN)",,,49.518,,,,,
"  9858 (1991 OL1)",,,11.582,,,,,
"  9859 Van Lierde (1991 PE5)","Van Lierde",,,,,,,
"  9860 Archaeopteryx (1991 PW9)",Archaeopteryx,,12.382,,,,,
"  9861 Jahreiss (1991 RB3)",Jahreiss,,2.921,,,,,
"  9862 (1991 RA6)",,,,,,,,
"  9863 Reichardt (1991 RJ7)",Reichardt,,3.753,,,,,
"  9864 (1991 RT17)",,,13.044,,,,,
"  9865 Akiraohta (1991 TP1)",Akiraohta,,3.307,,,,,
"  9866 Kanaimitsuo (1991 TV4)",Kanaimitsuo,,3.492,,,,,
"  9867 (1991 VM)",,,4.506,,,,,
"  9868 (1991 VP1)",,,3.463,,,,,
"  9869 Yadoumaru (1992 CD1)",Yadoumaru,,5.466,,,,,
"  9870 Maehata (1992 DA)",Maehata,,4.135,,,,,
"  9871 Jeon (1992 DG1)",Jeon,,3.763,,,,,
"  9872 Solf (1992 DJ4)",Solf,,2.989,,,,,
"  9873 (1992 GH)",,,5.388,,,,,
"  9874 (1993 FG23)",,,3.087,,,,,
"  9875 (1993 FH25)",,,,,,,,
"  9876 (1993 FY37)",,,2.898,,,,,
"  9877 (1993 ST3)",,,8.261,,,,,
"  9878 Sostero (1994 FQ)",Sostero,,8.130,,,,,
"  9879 Mammuthus (1994 PZ29)",Mammuthus,,4.712,,,,,
"  9880 Stegosaurus (1994 PQ31)",Stegosaurus,,2.623,,,,,
"  9881 (1994 SE)",,,,,,,,
"  9882 Stallman (1994 SS9)",Stallman,,4.234,,,,,
"  9883 (1994 TU1)",,,,,,,,
"  9884 Pribram (1994 TN3)",Pribram,,4.686,,,,,
"  9885 Linux (1994 TM14)",Linux,,4.570,,,,,
"  9886 Aoyagi (1994 VM7)",Aoyagi,,3.100,,,,,
"  9887 (1995 AH)",,,3.704,,,,,
"  9888 (1995 CD)",,,6.968,,,,,
"  9889 (1995 FG1)",,,6.597,,,,,
"  9890 (1995 SY2)",,,3.060,,,,,
"  9891 Stephensmith (1995 XN1)",Stephensmith,,7.677,,,,,
"  9892 (1995 YN3)",,,3.552,,,,,
"  9893 (1996 AA1)",,,3.445,,,,,
"  9894 (1996 BS1)",,,4.469,,,,,
"  9895 (1996 BR3)",,,4.475,,,,,
"  9896 (1996 BL17)",,,4.729,,,,,
"  9897 Malerba (1996 CX7)",Malerba,,3.068,,,,,
"  9898 Yoshiro (1996 DF)",Yoshiro,,5.256,,,,,
"  9899 (1996 EH)",,,5.017,,,,,
"  9900 Llull (1997 LL6)",Llull,,3.688,,,,,
"  9901 (1997 NV)",,,3.029,,,,,
"  9902 Kirkpatrick (1997 NY)",Kirkpatrick,,3.611,,,,,
"  9903 Leonhardt (1997 NA1)",Leonhardt,,8.499,,,,,
"  9904 Mauratombelli (1997 OC1)",Mauratombelli,,,,,,,
"  9905 Tiziano (4611 P-L)",Tiziano,,5.239,,,,,
"  9906 Tintoretto (6523 P-L)",Tintoretto,,6.451,,,,,
"  9907 Oileus (6541 P-L)",Oileus,,,,,,,
"  9908 Aue (2140 T-1)",Aue,,,,,,,
"  9909 Eschenbach (4355 T-1)",Eschenbach,,3.404,,,,,
"  9910 Vogelweide (3181 T-2)",Vogelweide,,5.991,,,,,
"  9911 Quantz (4129 T-2)",Quantz,,3.228,,,,,
"  9912 Donizetti (2078 T-3)",Donizetti,,6.922,,,,,
"  9913 Humperdinck (4071 T-3)",Humperdinck,,5.978,,,,,
"  9914 Obukhova (1976 UJ4)",Obukhova,,8.649,,,,,
"  9915 Potanin (1977 RD2)",Potanin,,11.889,,,,,
"  9916 Kibirev (1978 TR2)",Kibirev,,6.201,,,,,
"  9917 Keynes (1979 MK)",Keynes,,4.088,,,,,
"  9918 (1979 MK3)",,,11.360,,,,,
"  9919 Undset (1979 QF1)",Undset,,2.521,,,,,
"  9920 Bagnulo (1981 EZ10)",Bagnulo,,12.950,,,,,
"  9921 Rubincam (1981 EO18)",Rubincam,,4.250,,,,,
"  9922 Catcheller (1981 EO21)",Catcheller,,2.592,,,,,
"  9923 (1981 EB24)",,,4.084,,,,,
"  9924 (1981 EM24)",,,,,,,,
"  9925 (1981 EU24)",,,4.865,,,,,
"  9926 (1981 EU41)",,,1.901,,,,,
"  9927 Tyutchev (1981 TW1)",Tyutchev,,2.371,,,,,
"  9928 (1981 WE9)",,,2.441,,,,,
"  9929 McConnell (1982 DP1)",McConnell,,3.505,,,,,
"  9930 Billburrows (1984 CP)",Billburrows,,7.753,,,,,
"  9931 Herbhauptman (1985 HH)",Herbhauptman,,5.179,,,,,
"  9932 Kopylov (1985 QP5)",Kopylov,,,,,,,
"  9933 Alekseev (1985 SM3)",Alekseev,,3.492,,,,,
"  9934 Caccioppoli (1985 UC)",Caccioppoli,,7.694,,,,,
"  9935 (1986 CP1)",,,11.436,,,,,
"  9936 Al-Biruni (1986 PN4)",Al-Biruni,,23.890,,,,,
"  9937 Triceratops (1988 DJ2)",Triceratops,,,,,,,
"  9938 Kretlow (1988 KA)",Kretlow,,3.709,,,,,
"  9939 (1988 VK)",,,3.913,,,,,
"  9940 (1988 VM3)",,,3.132,,,,,
"  9941 Iguanodon (1989 CB3)",Iguanodon,,3.123,,,,,
"  9942 (1989 TM1)",,,4.121,,,,,
"  9943 Bizan (1989 UG3)",Bizan,,5.547,,,,,
"  9944 (1990 DA3)",,,5.407,,,,,
"  9945 Karinaxavier (1990 KX)",Karinaxavier,,4.411,,,,,
"  9946 (1990 ON2)",,,2.740,,,,,
"  9947 Takaishuji (1990 QB)",Takaishuji,,4.159,,,,,
"  9948 (1990 QB2)",,,3.345,,,,,
"  9949 Brontosaurus (1990 SK6)",Brontosaurus,,4.231,,,,,
"  9950 ESA (1990 VB)",ESA,,,,,,,
"  9951 Tyrannosaurus (1990 VK5)",Tyrannosaurus,,,,,,,
"  9952 (1991 AK)",,,7.340,,,,,
"  9953 (1991 EB)",,,5.265,,,,,
"  9954 Brachiosaurus (1991 GX7)",Brachiosaurus,,,,,,,
"  9955 (1991 PU11)",,,5.675,,,,,
"  9956 Castellaz (1991 TX4)",Castellaz,,3.755,,,,,
"  9957 Raffaellosanti (1991 TO13)",Raffaellosanti,,5.186,,,,,
"  9958 (1991 VL1)",,,3.819,,,,,
"  9959 (1991 VF2)",,,,,,,,
"  9960 Sekine (1991 VE4)",Sekine,,3.195,,,,,
"  9961 (1991 XK)",,,3.417,,,,,
"  9962 Pfau (1991 YL1)",Pfau,,3.062,,,,,
"  9963 Sandage (1992 AN)",Sandage,,6.371,,,,,
"  9964 Hideyonoguchi (1992 CF1)",Hideyonoguchi,,,,,,,
"  9965 GNU (1992 EF2)",GNU,,6.293,,,,,
"  9966 (1992 ES13)",,,5.022,,,,,
"  9967 Awanoyumi (1992 FV1)",Awanoyumi,,,,,,,
"  9968 Serpe (1992 JS2)",Serpe,,12.355,,,,,
"  9969 Braille (1992 KD)",Braille,,,,,,Q,
"  9970 (1992 ST1)",,,18.473,,,,Cb,
"  9971 Ishihara (1993 HS)",Ishihara,,4.986,,,,,
"  9972 Minoruoda (1993 KQ)",Minoruoda,,9.095,,,,,
"  9973 Szpilman (1993 NB2)",Szpilman,,,,,,,
"  9974 Brody (1993 OG13)",Brody,,3.883,,,,,
"  9975 Takimotokoso (1993 RZ1)",Takimotokoso,,5.760,,,,,
"  9976 (1993 TQ)",,,13.936,,,,,
"  9977 (1994 AH)",,,,,,,,
"  9978 (1994 AJ1)",,,8.706,,,,,
"  9979 (1994 VT)",,,3.131,,,,,
"  9980 (1995 BQ3)",,,5.867,,,,,
"  9981 Kudo (1995 BS3)",Kudo,,5.571,,,,,
"  9982 (1995 CH)",,,4.110,,,,,
"  9983 Rickfienberg (1995 DA)",Rickfienberg,,7.444,,,,,
"  9984 Gregbryant (1996 HT)",Gregbryant,,10.742,,,,,
"  9985 Akiko (1996 JF)",Akiko,,3.018,,,,,
"  9986 Hirokun (1996 NX)",Hirokun,,,,,,,
"  9987 Peano (1997 OO1)",Peano,,,,,,,
"  9988 Erictemplebell (1997 RX6)",Erictemplebell,,7.117,,,,,
"  9989 (1997 SG16)",,,6.666,,,,,
"  9990 (1997 SO17)",,,5.246,,,,,
"  9991 Anezka (1997 TY7)",Anezka,,12.293,,,,,
"  9992 (1997 TG19)",,,,,,,,
"  9993 Kumamoto (1997 VX5)",Kumamoto,,6.426,,,,,
"  9994 Grotius (4028 P-L)",Grotius,,3.746,,,,,
"  9995 Alouette (4805 P-L)",Alouette,,2.564,,,,,
"  9996 ANS (9070 P-L)",ANS,,8.978,,,,,
"  9997 COBE (1217 T-1)",COBE,,,,,,,
"  9998 ISO (1293 T-1)",ISO,,2.235,,,,,
"  9999 Wiles (4196 T-2)",Wiles,,7.148,,,,,
" 10000 Myriostos (1951 SY)",Myriostos,,,,,,,
" 10001 Palermo (1969 TM1)",Palermo,,4.123,,,,,
" 10002 Bagdasarian (1969 TQ1)",Bagdasarian,,8.636,,,,,
" 10003 (1971 UD1)",,,3.457,,,,,
" 10004 Igormakarov (1975 VV2)",Igormakarov,,8.112,,,,,
" 10005 Chernega (1976 SS2)",Chernega,,9.049,,,,,
" 10006 Sessai (1976 UR15)",Sessai,,6.968,,,,,
" 10007 Malytheatre (1976 YF3)",Malytheatre,,25.855,,,,,
" 10008 Raisanyo (1977 DT2)",Raisanyo,,5.511,,,,,
" 10009 Hirosetanso (1977 EA6)",Hirosetanso,,4.300,,,,,
" 10010 Rudruna (1978 PW3)",Rudruna,,,,,,,
" 10011 Avidzba (1978 QY1)",Avidzba,,4.196,,,,,
" 10012 Tmutarakania (1978 RE3)",Tmutarakania,,4.018,,,,,
" 10013 Stenholm (1978 RR8)",Stenholm,,9.976,,,,,
" 10014 Shaim (1978 SE3)",Shaim,,7.397,,,,,
" 10015 Valenlebedev (1978 SA5)",Valenlebedev,,,,,,,
" 10016 Yugan (1978 SW7)",Yugan,,2.980,,,,,
" 10017 Jaotsungi (1978 UP2)",Jaotsungi,,4.466,,,,,
" 10018 (1979 MG4)",,,11.192,,,,,
" 10019 (1979 MK7)",,,11.356,,,,,
" 10020 (1979 OQ5)",,,9.218,,,,,
" 10021 Henja (1979 QC1)",Henja,,7.176,,,,,
" 10022 Zubov (1979 SU2)",Zubov,,4.134,,,,,
" 10023 Vladifedorov (1979 WX3)",Vladifedorov,,7.295,,,,,
" 10024 Marthahazen (1980 EB)",Marthahazen,,7.446,,,,,
" 10025 Rauer (1980 FO1)",Rauer,,8.180,,,,,
" 10026 (1980 RE1)",,,12.220,,,,,
" 10027 Perozzi (1981 FL)",Perozzi,,7.748,,,,,
" 10028 Bonus (1981 JM2)",Bonus,,3.641,,,,,
" 10029 Hiramperkins (1981 QF)",Hiramperkins,,,,,,,
" 10030 Philkeenan (1981 QG)",Philkeenan,,10.966,,,,,
" 10031 Vladarnolda (1981 RB2)",Vladarnolda,,6.332,,,,,
" 10032 (1981 RF7)",,,5.710,,,,,
" 10033 (1981 UJ23)",,,8.298,,,,,
" 10034 Birlan (1981 YG)",Birlan,,10.159,,,,,
" 10035 (1982 DC2)",,,,,,,,
" 10036 McGaha (1982 OF)",McGaha,,2.729,,,,,
" 10037 (1984 BQ)",,,5.452,,,,,
" 10038 Tanaro (1984 HO1)",Tanaro,,3.176,,,,,
" 10039 Keet Seel (1984 LK)","Keet Seel",,11.316,,,,,
" 10040 (1984 QM)",,,2.686,,,,,
" 10041 Parkinson (1985 HS1)",Parkinson,,3.842,,,,,
" 10042 Budstewart (1985 PL)",Budstewart,,6.186,,,,,
" 10043 Janegann (1985 PN)",Janegann,,15.752,,,,,
" 10044 Squyres (1985 RU)",Squyres,,4.613,,,,,
" 10045 (1985 RJ3)",,,16.044,,,,,
" 10046 Creighton (1986 JC)",Creighton,,10.428,,,,,
" 10047 (1986 QK2)",,,4.771,,,,,
" 10048 Gronbech (1986 TQ)",Gronbech,,7.634,,,,,
" 10049 Vorovich (1986 TZ11)",Vorovich,,6.080,,,,,
" 10050 Rayman (1987 MA1)",Rayman,,12.854,,,,,
" 10051 Albee (1987 QG6)",Albee,,,,,,,
" 10052 (1987 SM12)",,,6.112,,,,,
" 10053 (1987 SR12)",,,4.470,,,,,
" 10054 Solomin (1987 SQ17)",Solomin,,4.031,,,,,
" 10055 Silcher (1987 YC1)",Silcher,,6.229,,,,,
" 10056 Johnschroer (1988 BX3)",Johnschroer,,3.979,,,,,
" 10057 L''Obel (1988 CO1)",L''Obel,,7.826,,,,,
" 10058 (1988 DD5)",,,6.208,,,,,
" 10059 (1988 FS2)",,,4.373,,,,,
" 10060 Amymilne (1988 GL)",Amymilne,,4.470,,,,,
" 10061 Ndolaprata (1988 PG1)",Ndolaprata,,10.438,,,,,
" 10062 (1988 RV4)",,,4.016,,,,,
" 10063 (1988 SZ2)",,,,,,,,
" 10064 Hirosetamotsu (1988 UO)",Hirosetamotsu,,9.623,,,,,
" 10065 (1988 XK)",,,12.222,,,,,
" 10066 (1988 XV2)",,,,,,,,
" 10067 Bertuch (1989 AL6)",Bertuch,,2.783,,,,,
" 10068 Dodoens (1989 CT2)",Dodoens,,3.091,,,,,
" 10069 Fontenelle (1989 CW2)",Fontenelle,,12.346,,,,,
" 10070 Liuzongli (1989 CB8)",Liuzongli,,3.331,,,,,
" 10071 Paraguay (1989 EZ2)",Paraguay,,2.771,,,,,
" 10072 Uruguay (1989 GF1)",Uruguay,,,,,,,
" 10073 (1989 GJ2)",,,5.031,,,,,
" 10074 Van den Berghe (1989 GH4)","Van den Berghe",,3.946,,,,,
" 10075 Campeche (1989 GR4)",Campeche,,4.185,,,,,
" 10076 (1989 PK)",,,6.538,,,,,
" 10077 (1989 UL1)",,,,,,,,
" 10078 Stanthorpe (1989 UJ3)",Stanthorpe,,,,,,,
" 10079 Meunier (1989 XD2)",Meunier,,4.311,,,,,
" 10080 (1990 OF1)",,,16.728,,,,,
" 10081 (1990 OW1)",,,3.535,,,,,
" 10082 (1990 OF2)",,,5.890,,,,,
" 10083 (1990 QE2)",,,3.231,,,,,
" 10084 (1990 QC5)",,,3.816,,,,,
" 10085 (1990 QF5)",,,19.261,,,,,
" 10086 (1990 SZ)",,,4.642,,,,,
" 10087 (1990 SG3)",,,4.195,,,,,
" 10088 Digne (1990 SG8)",Digne,,5.633,,,,,
" 10089 Turgot (1990 SS9)",Turgot,,4.031,,,,,
" 10090 Sikorsky (1990 TK15)",Sikorsky,,4.635,,,,,
" 10091 Bandaisan (1990 VD3)",Bandaisan,,4.107,,,,,
" 10092 Sasaki (1990 VD4)",Sasaki,,2.856,,,,,
" 10093 Diesel (1990 WX1)",Diesel,,,,,,,
" 10094 Eijikato (1991 DK)",Eijikato,,9.507,,,,,
" 10095 Carlloewe (1991 RP2)",Carlloewe,,10.257,,,,,
" 10096 (1991 RK5)",,,11.432,,,,,
" 10097 (1991 RV16)",,,2.889,,,,,
" 10098 (1991 SC1)",,,8.759,,,,,
" 10099 Glazebrook (1991 VB9)",Glazebrook,,10.427,,,,,
" 10100 Burgel (1991 XH1)",Burgel,,,,,,,
" 10101 Fourier (1992 BM2)",Fourier,,,,,,,
" 10102 Digerhuvud (1992 DA6)",Digerhuvud,,2.829,,,,,
" 10103 Jungfrun (1992 DB9)",Jungfrun,,4.358,,,,,
" 10104 Hoburgsgubben (1992 EY9)",Hoburgsgubben,,4.269,,,,,
" 10105 Holmhallar (1992 EM12)",Holmhallar,,12.028,,,,,
" 10106 Lergrav (1992 EV15)",Lergrav,,1.854,,,,,
" 10107 Kenny (1992 FW1)",Kenny,,3.229,,,,,
" 10108 Tomlinson (1992 HM)",Tomlinson,,4.805,,,,,
" 10109 (1992 KQ)",,,9.491,,,,,
" 10110 (1992 LJ)",,,4.755,,,,,
" 10111 Fresnel (1992 OO1)",Fresnel,,9.859,,,,,
" 10112 (1992 OP1)",,,8.702,,,,,
" 10113 (1992 PX2)",,,,,,,,
" 10114 Greifswald (1992 RZ)",Greifswald,,7.857,,,,,
" 10115 (1992 SK)",,,0.938,,,,S:,
" 10116 Robertfranz (1992 SJ2)",Robertfranz,,8.589,,,,,
" 10117 Tanikawa (1992 TW)",Tanikawa,,9.145,,,,,
" 10118 (1992 UK1)",,,,,,,,
" 10119 Remarque (1992 YC1)",Remarque,,14.257,,,,,
" 10120 Ypres (1992 YH2)",Ypres,,13.145,,,,,
" 10121 Arzamas (1993 BS4)",Arzamas,,10.757,,,,,
" 10122 Froding (1993 BC5)",Froding,,11.997,,,,,
" 10123 Fideoja (1993 FJ16)",Fideoja,,3.476,,,,,
" 10124 Hemse (1993 FE23)",Hemse,,5.168,,,,,
" 10125 Stenkyrka (1993 FB24)",Stenkyrka,,3.350,,,,,
" 10126 Larbro (1993 FW24)",Larbro,,4.135,,,,,
" 10127 Frojel (1993 FF26)",Frojel,,,,,,,
" 10128 Bro (1993 FT31)",Bro,,3.488,,,,,
" 10129 Fole (1993 FO40)",Fole,,3.187,,,,,
" 10130 Ardre (1993 FJ50)",Ardre,,,,,,,
" 10131 Stanga (1993 FP73)",Stanga,,,,,,,
" 10132 Lummelunda (1993 FL84)",Lummelunda,,3.589,,,,,
" 10133 (1993 GC1)",,,5.445,,,,,
" 10134 (1993 HL6)",,,4.590,,,,,
" 10135 (1993 LZ1)",,,4.456,,,,,
" 10136 Gauguin (1993 OM3)",Gauguin,,3.503,,,,,
" 10137 Thucydides (1993 PV6)",Thucydides,,3.291,,,,,
" 10138 Ohtanihiroshi (1993 SS1)",Ohtanihiroshi,,,,,,,
" 10139 Ronsard (1993 ST4)",Ronsard,,3.995,,,,,
" 10140 Villon (1993 SX4)",Villon,,4.785,,,,,
" 10141 Gotenba (1993 VE)",Gotenba,,9.285,,,,,
" 10142 Sakka (1993 VG1)",Sakka,,10.115,,,,,
" 10143 Kamogawa (1994 AP1)",Kamogawa,,22.314,,,,,
" 10144 (1994 AB2)",,,7.065,,,,,
" 10145 (1994 CK1)",,,,,,,,
" 10146 Mukaitadashi (1994 CV1)",Mukaitadashi,,10.327,,,,,
" 10147 Mizugatsuka (1994 CK2)",Mizugatsuka,,12.016,,,,,
" 10148 Shirase (1994 GR9)",Shirase,,15.513,,,,,
" 10149 Cavagna (1994 PA)",Cavagna,,2.228,,,,,
" 10150 (1994 PN)",,,,,,,,
" 10151 Rubens (1994 PF22)",Rubens,,4.959,,,,,
" 10152 Ukichiro (1994 RJ11)",Ukichiro,,4.609,,,,,
" 10153 Goldman (1994 UB)",Goldman,,3.707,,,,,
" 10154 Tanuki (1994 UH)",Tanuki,,4.061,,,,,
" 10155 Numaguti (1994 VZ2)",Numaguti,,3.570,,,,,
" 10156 (1994 VQ7)",,,2.804,,,,,
" 10157 Asagiri (1994 WE1)",Asagiri,,3.531,,,,,
" 10158 Taroubou (1994 XK)",Taroubou,,5.030,,,,,
" 10159 Tokara (1994 XS4)",Tokara,,4.620,,,,,
" 10160 Totoro (1994 YQ1)",Totoro,,3.105,,,,,
" 10161 Nakanoshima (1994 YZ1)",Nakanoshima,,,,,,,
" 10162 Issunboushi (1995 AL)",Issunboushi,,3.298,,,,,
" 10163 Onomichi (1995 BH1)",Onomichi,,,,,,,
" 10164 Akusekijima (1995 BS1)",Akusekijima,,7.571,,,,,
" 10165 (1995 BL2)",,,0.829,,,,L,
" 10166 Takarajima (1995 BN3)",Takarajima,,4.949,,,,,
" 10167 Yoshiwatiso (1995 BQ15)",Yoshiwatiso,,4.211,,,,,
" 10168 Stony Ridge (1995 CN)","Stony Ridge",,,,,,,
" 10169 Ogasawara (1995 DK)",Ogasawara,,7.431,,,,,
" 10170 Petrjakes (1995 DA1)",Petrjakes,,,,,,,
" 10171 Takaotengu (1995 EE8)",Takaotengu,,13.957,,,,,
" 10172 Humphreys (1995 FW19)",Humphreys,,9.760,,,,,
" 10173 Hanzelkazikmund (1995 HA)",Hanzelkazikmund,,6.007,,,,,
" 10174 Emicka (1995 JD)",Emicka,,4.452,,,,,
" 10175 Aenona (1996 CR1)",Aenona,,4.011,,,,,
" 10176 Gaiavettori (1996 CW7)",Gaiavettori,,2.939,,,,,
" 10177 Ellison (1996 CK9)",Ellison,,4.895,,,,,
" 10178 Iriki (1996 DD)",Iriki,,3.177,,,,,
" 10179 Ishigaki (1996 DE)",Ishigaki,,6.315,,,,,
" 10180 (1996 EE2)",,,3.627,,,,,
" 10181 Davidacomba (1996 FP3)",Davidacomba,,,,,,,
" 10182 Junkobiwaki (1996 FL5)",Junkobiwaki,,4.841,,,,,
" 10183 Ampere (1996 GV20)",Ampere,,,,,,,
" 10184 Galvani (1996 HC19)",Galvani,,,,,,,
" 10185 Gaudi (1996 HD21)",Gaudi,,,,,,,
" 10186 Albeniz (1996 HD24)",Albeniz,,4.045,,,,,
" 10187 (1996 JV)",,,6.239,,,,,
" 10188 Yasuoyoneda (1996 JY)",Yasuoyoneda,,5.407,,,,,
" 10189 Normanrockwell (1996 JK16)",Normanrockwell,,9.678,,,,,
" 10190 (1996 NC)",,,5.097,,,,,
" 10191 (1996 NU1)",,,12.283,,,,,
" 10192 (1996 OQ1)",,,4.427,,,,,
" 10193 Nishimoto (1996 PR1)",Nishimoto,,8.648,,,,,
" 10194 (1996 QN1)",,,7.571,,,,,
" 10195 Nebraska (1996 RS5)",Nebraska,,10.025,,,,,
" 10196 (1996 TJ15)",,,,,,,,
" 10197 Senigalliesi (1996 UO)",Senigalliesi,,6.618,,,,,
" 10198 Pinelli (1996 XN26)",Pinelli,,6.536,,,,,
" 10199 Chariklo (1997 CU26)",Chariklo,,302,,,,D,
" 10200 Quadri (1997 NZ2)",Quadri,,6.225,,,,,
" 10201 Korado (1997 NL6)",Korado,,2.340,,,,,
" 10202 (1997 PE)",,,4.441,,,,,
" 10203 Flinders (1997 PQ)",Flinders,,3.638,,,,,
" 10204 Turing (1997 PK1)",Turing,,4.395,,,,,
" 10205 Pokorny (1997 PX1)",Pokorny,,4.810,,,,,
" 10206 (1997 PC2)",,,3.454,,,,,
" 10207 Comeniana (1997 QA)",Comeniana,,4.923,,,,,
" 10208 Germanicus (1997 QN1)",Germanicus,,3.552,,,,,
" 10209 Izanaki (1997 QY1)",Izanaki,,4.324,,,,,
" 10210 Nathues (1997 QV3)",Nathues,,4.549,,,,,
" 10211 La Spezia (1997 RG3)","La Spezia",,,,,,,
" 10212 (1997 RA7)",,,,,,,,
" 10213 Koukolik (1997 RK7)",Koukolik,,3.409,,,,,
" 10214 (1997 RT9)",,,5.249,,,,,
" 10215 Lavilledemirmont (1997 SQ)",Lavilledemirmont,,6.997,,,,,
" 10216 Popastro (1997 SN3)",Popastro,,5.850,,,,,
" 10217 Richardcook (1997 SN4)",Richardcook,,7.715,,,,,
" 10218 Bierstadt (1997 SJ23)",Bierstadt,,3.377,,,,,
" 10219 Penco (1997 UJ5)",Penco,,3.412,,,,,
" 10220 Pigott (1997 UG7)",Pigott,,4.549,,,,,
" 10221 Kubrick (1997 UM9)",Kubrick,,4.173,,,,,
" 10222 Klotz (1997 UV10)",Klotz,,,,,,,
" 10223 Zashikiwarashi (1997 UD11)",Zashikiwarashi,,10.503,,,,,
" 10224 Hisashi (1997 UK22)",Hisashi,,8.507,,,,,
" 10225 (1997 VQ1)",,,,,,,,
" 10226 Seishika (1997 VK5)",Seishika,,15.511,,,,,
" 10227 Izanami (1997 VO6)",Izanami,,17.392,,,,,
" 10228 (1997 VY8)",,,8.942,,,,,
" 10229 (1997 WR3)",,,4.400,,,,,
" 10230 (1997 WU35)",,,,,,,,
" 10231 (1997 WQ37)",,,5.234,,,,,
" 10232 (1997 WR49)",,,9.342,,,,,
" 10233 Le Creusot (1997 XQ2)","Le Creusot",,6.081,,,,,
" 10234 Sixtygarden (1997 YB8)",Sixtygarden,,9.088,,,,,
" 10235 (1998 QR37)",,,10.106,,,,,
" 10236 (1998 QA93)",,,5.385,,,,,
" 10237 Adzic (1998 SJ119)",Adzic,,2.135,,,,,
" 10238 (1998 SO140)",,,3.068,,,,,
" 10239 Hermann (1998 TY30)",Hermann,,,,,,,
" 10240 (1998 VW34)",,,4.684,,,,,
" 10241 Milicevic (1999 AU6)",Milicevic,,10.882,,,,,
" 10242 Wasserkuppe (2808 P-L)",Wasserkuppe,,,,,,,
" 10243 Hohe Meissner (3553 P-L)","Hohe Meissner",,9.872,,,,,
" 10244 Thuringer Wald (4668 P-L)","Thuringer Wald",,3.346,,,,,
" 10245 Inselsberg (6071 P-L)",Inselsberg,,,,,,,
" 10246 Frankenwald (6381 P-L)",Frankenwald,,,,,,,
" 10247 Amphiaraos (6629 P-L)",Amphiaraos,,26.826,,,,,
" 10248 Fichtelgebirge (7639 P-L)",Fichtelgebirge,,7.039,,,,,
" 10249 Harz (9515 P-L)",Harz,,3.592,,,,,
" 10250 Hellahaasse (1252 T-1)",Hellahaasse,,3.506,,,,,
" 10251 Mulisch (3089 T-1)",Mulisch,,2.398,,,,,
" 10252 Heidigraf (4164 T-1)",Heidigraf,,5.782,,,,,
" 10253 Westerwald (2116 T-2)",Westerwald,,2.270,,,,,
" 10254 Hunsruck (2314 T-2)",Hunsruck,,4.220,,,,,
" 10255 Taunus (3398 T-3)",Taunus,,3.167,,,,,
" 10256 Vredevoogd (4157 T-3)",Vredevoogd,,3.433,,,,,
" 10257 Garecynthia (4333 T-3)",Garecynthia,,,,,,,
" 10258 (1940 AB)",,,14.275,,,,,
" 10259 Osipovyurij (1972 HL)",Osipovyurij,,20.420,,,,,
" 10260 (1972 TC)",,,6.346,,,,,
" 10261 Nikdollezhal'' (1974 QF1)",Nikdollezhal'',,11.827,,,,,
" 10262 Samoilov (1975 TQ3)",Samoilov,,10.684,,,,,
" 10263 Vadimsimona (1976 SE5)",Vadimsimona,,15.908,,,,,
" 10264 Marov (1978 PH3)",Marov,,13.238,,,,,
" 10265 Gunnarsson (1978 RY6)",Gunnarsson,,6.948,,,,,
" 10266 Vladishukhov (1978 SA7)",Vladishukhov,,10.055,,,,,
" 10267 (1978 VD7)",,,,,,,,
" 10268 (1979 HW6)",,,2.865,,,,,
" 10269 Tusi (1979 SU11)",Tusi,,15.674,,,,,
" 10270 Skoglov (1980 FX3)",Skoglov,,2.688,,,,,
" 10271 (1980 TV2)",,,3.995,,,,,
" 10272 (1981 EF13)",,,3.952,,,,,
" 10273 (1981 ED14)",,,2.742,,,,,
" 10274 (1981 ET15)",,,6.021,,,,,
" 10275 (1981 EC16)",,,6.733,,,,,
" 10276 (1981 EK23)",,,5.727,,,,,
" 10277 (1981 EC27)",,,8.819,,,,,
" 10278 (1981 EW30)",,,2.649,,,,,
" 10279 (1981 ET42)",,,,,,,,
" 10280 (1981 EA43)",,,,,,,,
" 10281 (1981 EE45)",,,12.244,,,,,
" 10282 (1981 ET46)",,,3.087,,,,,
" 10283 Cromer (1981 JE2)",Cromer,,4.670,,,,,
" 10284 (1981 QY2)",,,6.840,,,,,
" 10285 Renemichelsen (1982 QX1)",Renemichelsen,,3.910,,,,,
" 10286 Shnollia (1982 SM6)",Shnollia,,4.156,,,,,
" 10287 Smale (1982 UK7)",Smale,,10.749,,,,,
" 10288 Saville (1983 WN)",Saville,,8.552,,,,,
" 10289 Geoffperry (1984 QS)",Geoffperry,,10.675,,,,,
" 10290 Kettering (1985 SR)",Kettering,,4.087,,,,,
" 10291 (1985 UT)",,,22.098,,,,,
" 10292 (1986 PM)",,,4.303,,,,,
" 10293 Pribina (1986 TU6)",Pribina,,11.455,,,,,
" 10294 (1988 AA2)",,,3.469,,,,,
" 10295 Hippolyta (1988 GB)",Hippolyta,,,,,,,
" 10296 (1988 RQ12)",,,14.109,,,,,
" 10297 (1988 RJ13)",,,,,,,,
" 10298 (1988 SU2)",,,,,,,,
