CountyId,AccommodationFood,AdministrativeSupportWaste,AgricultureForestryFishingHunting,AllSectors,ArtsEntertainmentRecreation,BDG25,Construction,Education,FinanceInsurance,GDPPerCapita,HealthcareSocialAssistance,Income,IndustriesNotClassified,Information,Management,Manufacturing,MiningQuarryingOilGas,OtherServices,PopulationDensity,Poverty,ProfessionalScientificTechnical,RealEstate,RetailTrade,SubstanceAbuse,TransportationWarehousing,Unemployment,Utilities,WholesaleTrade
38023,1682.0,1337.0,NA,39370.0,100.0,341.0,4921.0,NA,1158.0,36303.0,NA,62922,NA,NA,NA,101.0,2193.0,378.0,1.8,8.6,379.0,NA,2127.0,2.1,10766.0,2.0,NA,NA
02020,385944.0,623270.0,2479.0,9264540.0,54180.0,39642.0,912138.0,42763.0,336897.0,36214.0,1614074.0,77791,469.0,363635.0,620134.0,106174.0,962365.0,192478.0,153.4,8.7,1149823.0,117108.0,519186.0,20.1,815517.0,5.0,63736.0,382170.0
48393,NA,339.0,NA,5949.0,NA,155.0,NA,NA,NA,36172.0,NA,71859,NA,NA,NA,NA,2704.0,NA,1.0,6.7,NA,NA,NA,2.1,NA,4.9,NA,NA
46127,4945.0,32507.0,NA,450808.0,3824.0,1769.0,12971.0,236.0,43028.0,36167.0,64543.0,74439,NA,4390.0,103099.0,81014.0,NA,4309.0,27.3,6.3,13979.0,2985.0,11339.0,6.1,14883.0,2.9,2272.0,50473.0
24013,86569.0,96071.0,649.0,1923241.0,9228.0,23741.0,257161.0,39651.0,67361.0,36153.0,434792.0,84506,140.0,36648.0,18605.0,207234.0,1554.0,81491.0,336.0,6.2,187755.0,18434.0,210116.0,20.1,104620.0,3.8,NA,62866.0
25001,367967.0,142853.0,4313.0,3292880.0,68565.0,37906.0,283642.0,46516.0,166864.0,36142.0,773787.0,65735,1988.0,53428.0,51319.0,139656.0,NA,126958.0,561.9,7.6,310901.0,63304.0,488152.0,24.1,93256.0,3.4,26128.0,79368.0
08059,431820.0,471842.0,5363.0,8489630.0,51670.0,102362.0,788383.0,106928.0,556148.0,36087.0,1208583.0,71209,497.0,185821.0,584160.0,569995.0,63011.0,285467.0,682.6,7.9,1588292.0,129027.0,834015.0,16.1,132688.0,3.1,118535.0,377385.0
08039,3336.0,4551.0,528.0,92714.0,1793.0,3655.0,36645.0,654.0,2589.0,36077.0,4896.0,90270,NA,782.0,NA,6089.0,NA,4722.0,10.7,5.9,10142.0,732.0,11719.0,12.1,480.0,2.6,NA,2717.0
24037,58948.0,113968.0,640.0,1431316.0,4463.0,12572.0,70773.0,17234.0,25099.0,36017.0,192903.0,83148,NA,11046.0,2622.0,12009.0,NA,35578.0,238.6,8.7,704944.0,11378.0,115500.0,12.1,29524.0,4.5,NA,16475.0
56035,10123.0,5358.0,135.0,248450.0,406.0,1183.0,15162.0,NA,3238.0,35944.0,5777.0,77581,NA,NA,NA,2052.0,158981.0,10011.0,1.2,6.1,4903.0,4322.0,10335.0,8.1,11350.0,5.4,NA,4010.0
19049,50722.0,91699.0,1770.0,1847113.0,9038.0,15856.0,57801.0,4185.0,936402.0,35844.0,156003.0,81381,295.0,39699.0,20268.0,78394.0,NA,18105.0,69.5,5.3,81972.0,43642.0,132319.0,4.1,60580.0,3.2,NA,63644.0
48259,24863.0,31526.0,368.0,480900.0,3955.0,6814.0,68785.0,8117.0,24470.0,35827.0,61971.0,79108,NA,7142.0,9276.0,48427.0,2996.0,19547.0,35.8,8.0,53748.0,6909.0,84751.0,10.1,1896.0,3.6,NA,21440.0
06001,1276851.0,1722639.0,4192.0,42357379.0,668199.0,272700.0,3097137.0,732450.0,1556469.0,35763.0,5783175.0,81462,4757.0,3576730.0,2885039.0,5155477.0,23142.0,1121022.0,1957.4,11.5,6248520.0,684919.0,2229251.0,12.1,1563880.0,4.6,169339.0,3854191.0
16013,53210.0,32349.0,486.0,427427.0,13982.0,4590.0,69983.0,8517.0,21223.0,35524.0,40213.0,65272,NA,5945.0,NA,16886.0,NA,14193.0,7.2,8.9,51703.0,11122.0,45111.0,10.1,5048.0,2.8,NA,23743.0
27139,156790.0,69857.0,809.0,2230177.0,98176.0,24573.0,284965.0,6583.0,36706.0,35467.0,188549.0,92898,153.0,18504.0,37228.0,464431.0,22244.0,54644.0,250.9,5.1,419326.0,15155.0,134354.0,4.1,41086.0,3.2,10365.0,170252.0
24025,129899.0,114798.0,812.0,2930737.0,20626.0,34234.0,223825.0,26937.0,116289.0,35425.0,501999.0,77992,159.0,35871.0,33444.0,283691.0,7178.0,114306.0,496.4,7.8,607491.0,33205.0,376545.0,20.1,158512.0,4.3,NA,143061.0
13113,82193.0,43383.0,NA,1544798.0,10084.0,20949.0,177075.0,18882.0,71752.0,35344.0,301370.0,80588,347.0,33508.0,82823.0,157027.0,NA,80608.0,463.1,7.0,110577.0,22825.0,156699.0,12.1,50401.0,4.7,NA,143474.0
02068,18714.0,NA,NA,54369.0,1897.0,337.0,1657.0,NA,NA,35295.0,563.0,73000,NA,92.0,NA,NA,NA,30.0,0.1,6.6,186.0,NA,1468.0,10.1,3222.0,3.2,NA,NA
25023,339992.0,575905.0,3117.0,7699004.0,88962.0,76414.0,730975.0,102528.0,568231.0,35220.0,1433990.0,74736,1380.0,127582.0,547377.0,599965.0,3352.0,222297.0,715.5,9.7,593277.0,80509.0,821333.0,20.1,221280.0,4.0,151334.0,485618.0
36091,177138.0,115222.0,5919.0,3160680.0,64901.0,36040.0,271242.0,73109.0,287289.0,35176.0,402258.0,75029,543.0,107143.0,88530.0,521531.0,NA,70234.0,247.1,6.4,272976.0,40904.0,286828.0,6.1,71568.0,3.5,17628.0,285717.0
25009,547649.0,788339.0,9611.0,14334286.0,150207.0,116780.0,785727.0,357085.0,1055268.0,35167.0,2765344.0,68237,3463.0,536700.0,417099.0,2726865.0,2388.0,335599.0,1444.9,11.5,1127122.0,140961.0,1153916.0,20.1,222814.0,3.9,63131.0,1144998.0
29165,121207.0,125781.0,2800.0,1569877.0,8706.0,15792.0,101601.0,59012.0,86789.0,35143.0,141171.0,72548,72.0,11275.0,75355.0,153636.0,NA,39722.0,175.5,7.6,73737.0,52063.0,166583.0,12.1,148190.0,4.4,NA,170783.0
34039,263156.0,583080.0,NA,12441762.0,74009.0,72766.0,801795.0,106049.0,505325.0,35089.0,1606692.0,70581,720.0,227080.0,1143475.0,840122.0,NA,329156.0,5059.0,10.6,1684126.0,160754.0,701107.0,8.1,927022.0,5.6,158122.0,2329856.0
06061,428658.0,226548.0,2202.0,7613020.0,60628.0,61722.0,667656.0,66060.0,712075.0,34886.0,1357097.0,76203,1141.0,277144.0,387850.0,225715.0,864.0,193616.0,176.9,8.6,1555424.0,183856.0,722600.0,14.1,127721.0,4.7,NA,316906.0
06017,111616.0,111952.0,4386.0,1897371.0,93856.0,26827.0,206048.0,35347.0,303990.0,34884.0,320638.0,75575,376.0,48477.0,32106.0,136865.0,1180.0,53392.0,91.4,9.1,149607.0,48163.0,177174.0,20.1,12682.0,5.1,8819.0,40697.0
08107,85827.0,50714.0,NA,637340.0,9063.0,5807.0,210073.0,6464.0,15715.0,34873.0,66138.0,70989,NA,8000.0,NA,5661.0,26392.0,16380.0,8.3,8.9,29617.0,15872.0,47235.0,10.1,7263.0,2.6,13337.0,16240.0
46083,14709.0,33807.0,197.0,622580.0,3413.0,8684.0,79068.0,6895.0,76369.0,34839.0,133243.0,77540,NA,9751.0,9110.0,89599.0,NA,14775.0,41.7,4.3,29130.0,13791.0,59402.0,4.1,17005.0,1.8,2299.0,29826.0
27037,280608.0,357515.0,881.0,8672962.0,57371.0,75911.0,623371.0,90605.0,982087.0,34828.0,841525.0,77576,340.0,701887.0,697954.0,1061860.0,10427.0,273529.0,624.9,7.1,649037.0,114075.0,665692.0,6.1,497317.0,3.5,49956.0,716925.0
06055,334341.0,109051.0,29075.0,3149073.0,25510.0,20811.0,216565.0,51954.0,136483.0,34795.0,635691.0,72683,604.0,39717.0,62414.0,814027.0,NA,58608.0,164.9,10.1,117981.0,47735.0,217147.0,10.1,78537.0,4.0,NA,156655.0
29185,1022.0,1825.0,NA,32863.0,NA,434.0,813.0,NA,1893.0,17337.0,11299.0,35128,NA,NA,NA,2013.0,NA,1087.0,14.3,22.6,1576.0,72.0,6515.0,12.1,3531.0,7.3,NA,872.0
09003,669195.0,965854.0,460.0,26351778.0,136755.0,126856.0,1299721.0,461017.0,6084013.0,34698.0,4021708.0,69260,1433.0,1274852.0,1055466.0,3487913.0,15686.0,631564.0,1165.5,11.1,2125308.0,258242.0,1376732.0,18.1,628679.0,6.0,340924.0,1516256.0
48397,67801.0,46746.0,NA,858894.0,7984.0,13893.0,81022.0,5835.0,41426.0,34617.0,183586.0,92150,144.0,14638.0,5444.0,67127.0,2249.0,35904.0,334.5,6.0,74808.0,13692.0,144630.0,8.1,28920.0,3.9,2406.0,34532.0
36087,171746.0,223645.0,NA,4994574.0,53043.0,44876.0,426225.0,129501.0,281733.0,34591.0,989604.0,84249,835.0,216894.0,214189.0,677358.0,NA,195207.0,1645.9,14.0,379197.0,95825.0,402196.0,6.1,93877.0,4.1,126356.0,311514.0
13117,92006.0,235809.0,168.0,3353889.0,32575.0,39117.0,579957.0,47566.0,147618.0,34582.0,344042.0,97886,503.0,152200.0,81178.0,361185.0,NA,92075.0,435.8,6.3,395503.0,32917.0,283885.0,12.1,42576.0,4.1,27414.0,403725.0
37135,94997.0,40858.0,285.0,1793194.0,12728.0,21425.0,89273.0,37333.0,201277.0,34465.0,675562.0,61570,301.0,64401.0,13550.0,47307.0,967.0,95534.0,295.7,14.3,162683.0,25513.0,171678.0,12.1,10620.0,4.5,NA,41178.0
39055,35443.0,78197.0,1503.0,1239470.0,11374.0,15133.0,102423.0,13077.0,37502.0,34455.0,178328.0,76315,86.0,6363.0,17459.0,397509.0,NA,46531.0,225.2,6.7,66391.0,8440.0,102536.0,10.1,30428.0,4.4,NA,101037.0
09013,67082.0,91341.0,544.0,1163627.0,9908.0,20417.0,133806.0,9357.0,28050.0,34392.0,230361.0,81616,32.0,46493.0,3022.0,186500.0,2389.0,48930.0,332.5,7.1,77649.0,17067.0,142549.0,12.1,30638.0,4.8,NA,28920.0
33011,265352.0,441072.0,3232.0,9592994.0,86745.0,64234.0,474507.0,164486.0,820007.0,34390.0,1458749.0,73474,584.0,710488.0,291770.0,1966257.0,2968.0,246737.0,434.6,8.0,865215.0,135743.0,821335.0,16.1,152094.0,3.2,78732.0,606921.0
24005,483019.0,981491.0,746.0,15329125.0,287654.0,118252.0,1356800.0,268930.0,1672643.0,24750.0,2610024.0,68317,1336.0,462631.0,813431.0,920002.0,9608.0,470229.0,1260.1,9.1,1847481.0,427084.0,1322908.0,24.1,321458.0,4.7,NA,922307.0
34023,422809.0,1174153.0,1976.0,23848261.0,73977.0,137882.0,994649.0,141588.0,1533520.0,34345.0,2327992.0,78249,447.0,956321.0,1581020.0,1770937.0,NA,517064.0,2422.1,8.5,5072629.0,379313.0,1124930.0,10.1,1280100.0,4.9,186366.0,4292640.0
02282,961.0,NA,NA,6132.0,NA,52.0,NA,NA,NA,34317.0,531.0,53795,NA,NA,NA,NA,NA,NA,0.1,15.4,NA,NA,961.0,0.0,NA,5.8,NA,NA
51097,573.0,1058.0,2722.0,18098.0,NA,653.0,2911.0,NA,NA,23868.0,218.0,47513,NA,NA,NA,1609.0,NA,653.0,21.0,14.0,618.0,NA,800.0,14.1,658.0,4.2,NA,2316.0
02195,1361.0,412.0,10363.0,55886.0,162.0,414.0,3645.0,NA,1083.0,34183.0,7969.0,63098,NA,1366.0,NA,16389.0,NA,1006.0,NA,7.9,535.0,136.0,6472.0,NA,2750.0,5.7,NA,1814.0
32005,135112.0,28606.0,154.0,623615.0,8510.0,5803.0,54186.0,2228.0,29179.0,34123.0,67386.0,63620,NA,16726.0,5098.0,107469.0,NA,20197.0,58.1,9.4,39583.0,22283.0,56195.0,20.1,5021.0,5.3,584.0,24171.0
48157,351033.0,369015.0,2395.0,7022586.0,62743.0,116719.0,556201.0,59992.0,285398.0,34084.0,930449.0,95117,840.0,155147.0,431411.0,825799.0,402261.0,198222.0,405.3,7.0,854627.0,72280.0,725665.0,4.1,88489.0,5.7,89038.0,561581.0
27109,145031.0,82736.0,405.0,5305874.0,14385.0,23928.0,177413.0,23406.0,122445.0,34073.0,834421.0,70063,98.0,83351.0,20284.0,215195.0,381.0,77628.0,190.3,8.9,NA,26478.0,278060.0,6.1,55824.0,3.0,12774.0,63763.0
48301,NA,NA,NA,512.0,NA,2.0,NA,NA,NA,34068.0,NA,59499,NA,NA,NA,NA,NA,NA,0.1,14.3,NA,NA,NA,0.0,NA,4.4,NA,NA
06059,3419977.0,4621068.0,7143.0,80739833.0,1892369.0,506749.0,5640319.0,978636.0,8961985.0,34057.0,8038410.0,78002,10198.0,3197002.0,4331163.0,9504977.0,26863.0,1658653.0,3605.6,12.7,10970301.0,2720599.0,4806573.0,12.1,1219928.0,4.3,386762.0,8346907.0
12085,121342.0,153381.0,1637.0,2113519.0,59504.0,22881.0,146300.0,15526.0,140971.0,34057.0,484291.0,53459,152.0,49440.0,15035.0,150736.0,923.0,77875.0,228.1,11.2,188910.0,55327.0,277169.0,24.1,61343.0,5.0,NA,78525.0
08117,129524.0,29546.0,NA,602303.0,77103.0,6939.0,53809.0,4071.0,14403.0,34025.0,52576.0,69633,NA,8273.0,5528.0,12020.0,NA,14758.0,38.7,8.7,41329.0,51883.0,84662.0,12.1,12337.0,2.1,5357.0,5122.0
12087,345611.0,37736.0,1500.0,1045915.0,36576.0,11307.0,65481.0,10609.0,37174.0,33974.0,123563.0,58332,147.0,15562.0,NA,11840.0,NA,42702.0,79.8,11.3,52106.0,39342.0,158899.0,26.1,33526.0,3.1,NA,18145.0
48121,443962.0,546747.0,2832.0,8723791.0,97845.0,132632.0,546466.0,94286.0,886041.0,33855.0,1170378.0,75898,1044.0,278527.0,486991.0,716316.0,81341.0,265873.0,487.3,8.0,633151.0,201249.0,855241.0,8.1,501359.0,3.7,45087.0,869055.0
56005,31517.0,24806.0,NA,1373361.0,2068.0,4438.0,130519.0,2082.0,21517.0,33850.0,91047.0,83042,60.0,8890.0,41781.0,38774.0,592933.0,38929.0,7.0,7.5,40621.0,18169.0,83764.0,12.1,67600.0,6.8,39962.0,98233.0
44003,148577.0,134391.0,NA,2997370.0,25808.0,23352.0,178418.0,48874.0,348874.0,33814.0,505593.0,65332,273.0,104416.0,69208.0,394212.0,NA,87709.0,981.9,8.7,185026.0,51903.0,334158.0,24.1,137679.0,5.3,NA,240100.0
38061,5748.0,6468.0,NA,287522.0,390.0,1040.0,38712.0,NA,3363.0,33803.0,9107.0,65606,NA,NA,NA,6135.0,69066.0,5956.0,3.6,11.2,12958.0,360.0,21745.0,10.1,79260.0,2.9,NA,14467.0
13219,16556.0,23416.0,NA,380526.0,3476.0,4952.0,27206.0,10326.0,29518.0,33801.0,58895.0,76371,NA,9298.0,9486.0,29179.0,829.0,19714.0,141.2,6.8,38827.0,28122.0,48688.0,10.1,3354.0,4.0,NA,16363.0
38025,2533.0,3696.0,NA,176297.0,127.0,450.0,14203.0,NA,1130.0,33788.0,NA,73135,NA,NA,NA,NA,44217.0,2113.0,1.8,9.9,7693.0,NA,5504.0,6.1,52918.0,2.2,NA,18555.0
09009,534429.0,586721.0,1201.0,16945013.0,87859.0,108647.0,811112.0,1972217.0,1044919.0,32523.0,3434443.0,61758,1021.0,572074.0,835721.0,2332601.0,12638.0,411546.0,1360.6,13.6,1308607.0,205123.0,1179945.0,20.1,374404.0,6.1,188999.0,1049433.0
55025,413248.0,485421.0,44738.0,14201543.0,81356.0,94056.0,865926.0,91617.0,1898372.0,33712.0,2349639.0,65416,528.0,1484331.0,616134.0,1427106.0,9001.0,454874.0,354.9,11.2,1712112.0,188096.0,872542.0,14.1,259300.0,2.8,192835.0,754367.0
48329,155673.0,183749.0,557.0,5394664.0,30448.0,17166.0,296502.0,24716.0,141327.0,33672.0,331102.0,79829,140.0,48047.0,242905.0,171135.0,2230253.0,132211.0,128.9,8.9,240235.0,108774.0,290953.0,12.1,312062.0,4.6,37999.0,415876.0
48299,25514.0,4877.0,NA,111159.0,2087.0,2942.0,11060.0,NA,7818.0,33634.0,18180.0,46366,NA,429.0,NA,3510.0,562.0,3330.0,18.2,14.8,5672.0,1900.0,13610.0,24.1,734.0,4.3,NA,9218.0
36021,26617.0,11535.0,961.0,585763.0,13268.0,6584.0,41716.0,9091.0,17738.0,33613.0,179931.0,58335,67.0,15829.0,13449.0,55562.0,NA,14880.0,99.2,13.6,35035.0,4641.0,79768.0,8.1,22550.0,3.3,NA,38522.0
36027,167436.0,148905.0,3168.0,4522861.0,40349.0,37018.0,240119.0,363152.0,175583.0,33594.0,916429.0,71348,326.0,73685.0,74924.0,379494.0,12741.0,106026.0,349.5,10.4,1040111.0,46046.0,395629.0,8.1,87007.0,4.0,NA,170954.0
21185,20954.0,19041.0,2819.0,469746.0,5494.0,10092.0,39041.0,5472.0,80836.0,33591.0,94663.0,84415,25.0,13084.0,2135.0,56354.0,NA,16569.0,244.1,6.2,47714.0,4205.0,32195.0,10.1,4935.0,3.1,NA,22169.0
34041,40406.0,52710.0,665.0,1240723.0,8758.0,14699.0,70488.0,32230.0,28315.0,33555.0,224015.0,71672,88.0,12050.0,6980.0,232355.0,3142.0,42152.0,286.2,7.7,61722.0,7421.0,158545.0,10.1,34849.0,5.1,17414.0,206418.0
51085,58354.0,88421.0,1268.0,1713038.0,32608.0,16242.0,215809.0,28249.0,34264.0,33540.0,270199.0,81900,225.0,20210.0,110819.0,167330.0,6094.0,64781.0,182.6,6.2,68067.0,24293.0,173579.0,10.1,62631.0,3.5,NA,285083.0
32029,4624.0,NA,NA,18808.0,766.0,465.0,1882.0,NA,NA,33472.0,NA,61594,NA,NA,NA,4329.0,NA,1002.0,12.9,7.8,1259.0,NA,1806.0,28.1,1370.0,5.8,NA,NA
25007,47412.0,23523.0,NA,315312.0,17519.0,3203.0,48384.0,1847.0,13765.0,33363.0,49211.0,64456,539.0,5764.0,NA,6114.0,NA,10990.0,144.4,8.5,14224.0,10150.0,52270.0,16.1,9121.0,2.7,NA,2321.0
38095,321.0,NA,NA,15453.0,NA,234.0,355.0,NA,2381.0,33357.0,NA,51561,NA,NA,NA,1065.0,NA,299.0,2.8,10.4,786.0,NA,1215.0,6.1,601.0,2.0,NA,3841.0
01117,108000.0,285047.0,12041.0,3975620.0,29071.0,36952.0,217323.0,18619.0,762932.0,33313.0,298102.0,70879,325.0,341897.0,151014.0,284413.0,24374.0,112360.0,180.3,8.5,308924.0,71380.0,260116.0,12.1,54439.0,4.2,NA,406722.0
08031,1117531.0,1469181.0,2823.0,25926730.0,576852.0,124473.0,1017896.0,583242.0,2959813.0,33251.0,2863985.0,57886,1344.0,1481763.0,2786373.0,875576.0,751401.0,646287.0,3616.8,15.7,4011683.0,660474.0,987937.0,30.0,1348557.0,3.2,240670.0,1543342.0
26161,292934.0,312105.0,2632.0,7804938.0,51476.0,55723.0,286162.0,54945.0,268897.0,33231.0,2234109.0,62401,377.0,606031.0,425908.0,786851.0,1638.0,222025.0,454.8,14.2,1183018.0,106699.0,457162.0,10.1,185643.0,3.5,48691.0,277635.0
48453,1464750.0,2029013.0,433.0,32072892.0,265127.0,217271.0,1976409.0,489411.0,2563742.0,33206.0,3121517.0,65244,2286.0,2897247.0,1943837.0,1858318.0,83702.0,1044574.0,821.1,13.2,6241916.0,773188.0,1897088.0,14.1,510721.0,3.4,99574.0,2810039.0
42045,280665.0,711176.0,NA,11959070.0,143903.0,79252.0,784090.0,501001.0,1401663.0,33179.0,1778170.0,67184,898.0,1768218.0,647242.0,1067251.0,1283.0,319386.0,2990.4,10.4,800266.0,178776.0,722971.0,26.1,317667.0,5.6,65865.0,468552.0
39165,124387.0,141064.0,155.0,3959111.0,71176.0,36576.0,272144.0,19390.0,276079.0,33172.0,375188.0,81383,99.0,216926.0,579621.0,647040.0,2391.0,104706.0,396.3,5.2,311543.0,39853.0,265915.0,14.1,53288.0,3.9,NA,457293.0
28089,80245.0,86702.0,876.0,2056059.0,8233.0,17572.0,92991.0,40583.0,236346.0,33170.0,149058.0,67482,236.0,131993.0,53368.0,448798.0,17005.0,78686.0,104.1,12.7,214653.0,38676.0,174718.0,6.1,53051.0,4.2,6980.0,142861.0
37183,793708.0,1433514.0,7025.0,22263004.0,252771.0,199080.0,1280719.0,345360.0,1875736.0,33166.0,2707268.0,70629,1739.0,1982724.0,1537450.0,730515.0,12084.0,636123.0,754.7,11.1,4028845.0,445209.0,1558540.0,8.1,409057.0,4.2,304306.0,1920311.0
50013,3212.0,900.0,NA,23257.0,518.0,1049.0,5302.0,NA,942.0,33159.0,1290.0,68342,NA,310.0,NA,1561.0,NA,815.0,83.5,8.3,1476.0,253.0,3611.0,14.1,2795.0,3.7,NA,272.0
51087,259610.0,610782.0,740.0,8465501.0,49295.0,54814.0,408674.0,73033.0,1743905.0,33115.0,1176559.0,65524,844.0,308802.0,508328.0,310594.0,409.0,247730.0,1101.8,9.3,1063683.0,193289.0,567235.0,12.1,132160.0,3.9,NA,653401.0
38053,12064.0,17248.0,1618.0,490134.0,777.0,1039.0,103841.0,NA,5606.0,33078.0,12565.0,82906,NA,848.0,NA,NA,99861.0,6098.0,2.1,8.4,24476.0,17616.0,21370.0,14.1,115308.0,3.1,8793.0,27005.0
13067,514196.0,2155136.0,793.0,17714126.0,106451.0,138291.0,1508293.0,146888.0,1375436.0,33069.0,1753717.0,70097,681.0,804454.0,1618668.0,1304955.0,24182.0,457423.0,1786.7,11.4,2270320.0,384813.0,1040285.0,12.1,382333.0,4.4,101965.0,1763137.0
38031,1764.0,NA,NA,56636.0,NA,379.0,2304.0,NA,3504.0,33063.0,9148.0,53408,NA,NA,NA,NA,NA,582.0,5.9,8.4,230.0,199.0,8370.0,2.1,635.0,2.5,NA,8539.0
30057,6448.0,1292.0,176.0,75989.0,NA,1132.0,8778.0,NA,2547.0,33062.0,6469.0,49872,204.0,NA,NA,2102.0,5719.0,1948.0,1.9,11.4,1637.0,1119.0,5385.0,16.1,3236.0,3.1,NA,1167.0
08091,7937.0,1438.0,NA,34221.0,749.0,1140.0,6810.0,NA,2080.0,33015.0,1819.0,60402,NA,367.0,NA,1874.0,NA,1214.0,6.9,9.4,3048.0,591.0,3445.0,20.1,NA,3.2,2295.0,NA
48091,108167.0,61128.0,174.0,1696747.0,33323.0,18978.0,266500.0,14556.0,59936.0,32980.0,235953.0,68362,110.0,32460.0,67101.0,134722.0,15152.0,65570.0,139.0,8.3,77234.0,36278.0,200013.0,14.1,107787.0,4.2,9677.0,170906.0
34009,199950.0,42366.0,6417.0,1050012.0,46011.0,13802.0,81903.0,2790.0,66258.0,32948.0,202400.0,55632,75.0,11888.0,2852.0,22971.0,1540.0,44685.0,401.0,10.5,56630.0,29608.0,175615.0,18.1,8623.0,5.7,17210.0,30220.0
06111,565113.0,643859.0,26166.0,13635301.0,118041.0,110073.0,692653.0,172798.0,952814.0,32930.0,1752839.0,79285,2288.0,360182.0,482474.0,1501677.0,68834.0,288558.0,408.2,9.9,3078907.0,224525.0,1164235.0,14.1,203504.0,5.7,94924.0,1240910.0
48339,352292.0,390128.0,1596.0,8477044.0,71883.0,70587.0,532987.0,53200.0,442730.0,32911.0,870666.0,72428,514.0,130757.0,1745183.0,614010.0,675754.0,224512.0,281.4,10.1,810285.0,151647.0,651953.0,16.1,221869.0,5.5,118013.0,417065.0
38013,524.0,NA,NA,20817.0,NA,204.0,341.0,NA,1527.0,32908.0,131.0,68477,NA,NA,NA,NA,1810.0,1564.0,2.0,8.4,2422.0,59.0,3374.0,2.1,1590.0,3.8,NA,5264.0
24047,181389.0,18302.0,954.0,599947.0,26867.0,7215.0,36069.0,4202.0,23627.0,32887.0,88423.0,53366,NA,6733.0,NA,24708.0,NA,28391.0,98.4,11.3,29276.0,17170.0,94822.0,22.1,3133.0,5.8,NA,10368.0
23005,353293.0,336258.0,4046.0,7676774.0,58807.0,55625.0,426190.0,199062.0,1059002.0,32880.0,1597589.0,63191,1119.0,268537.0,510330.0,474572.0,475.0,190957.0,317.9,10.7,751285.0,128144.0,604329.0,18.1,240835.0,2.6,41048.0,430896.0
38015,97036.0,72568.0,NA,2233837.0,13120.0,13923.0,273670.0,41475.0,133786.0,32876.0,569918.0,66057,130.0,43455.0,103109.0,60504.0,3157.0,96540.0,42.5,9.0,165479.0,21495.0,228112.0,6.1,100256.0,2.3,65845.0,144140.0
27031,17760.0,1052.0,NA,63419.0,6502.0,912.0,4989.0,1689.0,2191.0,32868.0,8631.0,50350,NA,1085.0,NA,2442.0,NA,805.0,3.6,11.1,734.0,1337.0,8730.0,10.1,216.0,3.1,NA,257.0
12099,1377042.0,1573173.0,13571.0,23636360.0,586308.0,210283.0,1240218.0,382680.0,2161795.0,32858.0,4145809.0,56638,4506.0,838546.0,1398421.0,714208.0,15648.0,749206.0,573.0,13.5,2948049.0,617123.0,2337685.0,26.1,392868.0,5.1,NA,1527334.0
06097,426346.0,454206.0,28594.0,8169962.0,157965.0,73923.0,666629.0,76930.0,445512.0,32835.0,1412947.0,66463,2347.0,203724.0,224886.0,1240866.0,18194.0,240313.0,291.0,11.0,648204.0,124530.0,799179.0,14.1,186606.0,4.1,NA,728215.0
25025,1608431.0,1563789.0,2437.0,49555481.0,783318.0,118717.0,1178081.0,2290544.0,15103311.0,32835.0,8289968.0,56530,3792.0,2183759.0,1675343.0,725941.0,NA,965176.0,11788.4,19.8,8081154.0,1135901.0,1099036.0,24.1,1225992.0,3.7,159187.0,1478398.0
41005,243336.0,296104.0,17781.0,6595147.0,41083.0,58141.0,575124.0,53378.0,453638.0,32781.0,1057655.0,69523,979.0,160646.0,251780.0,1057042.0,5207.0,185318.0,181.1,9.4,691544.0,144749.0,569466.0,14.1,159132.0,5.2,NA,608988.0
20071,NA,NA,NA,12057.0,NA,182.0,296.0,NA,973.0,32650.0,NA,44667,NA,NA,NA,NA,NA,341.0,2.0,11.4,232.0,NA,2003.0,10.1,NA,2.7,NA,1780.0
34017,358345.0,456723.0,NA,15036683.0,85181.0,110753.0,419728.0,274942.0,5470422.0,32641.0,1134903.0,60053,1459.0,713408.0,1154605.0,419586.0,NA,192647.0,13043.6,17.7,1093476.0,229674.0,713402.0,10.1,1084632.0,5.2,NA,1124103.0
34015,130244.0,296584.0,244.0,3720787.0,24124.0,38993.0,417296.0,26253.0,85987.0,32600.0,607210.0,76780,106.0,81930.0,37531.0,474831.0,1428.0,107055.0,784.3,7.7,212607.0,68659.0,446376.0,22.1,198636.0,5.6,17133.0,486553.0
08005,518299.0,1068413.0,5123.0,16330103.0,297581.0,105400.0,1077874.0,220858.0,1986333.0,32595.0,1897820.0,67062,1076.0,2004525.0,1608292.0,388490.0,85091.0,412074.0,607.6,9.2,2090706.0,253654.0,1073386.0,18.1,146979.0,3.2,12779.0,1180750.0
02261,11016.0,1301.0,1833.0,189877.0,2213.0,1243.0,10341.0,NA,1592.0,32579.0,21753.0,70101,24.0,7187.0,NA,22226.0,NA,4845.0,0.3,9.5,5968.0,974.0,10366.0,16.1,73973.0,5.4,5998.0,4359.0
51041,177024.0,231691.0,505.0,4656446.0,40833.0,49730.0,470171.0,42747.0,312990.0,32572.0,623597.0,75107,541.0,133654.0,83522.0,597926.0,NA,136592.0,610.5,6.9,481169.0,79270.0,479591.0,10.1,340915.0,3.8,NA,367171.0
02220,10089.0,3730.0,839.0,135698.0,1901.0,1155.0,12366.0,1811.0,3071.0,32521.0,46091.0,68472,38.0,1482.0,NA,19362.0,NA,2828.0,3.1,9.2,2112.0,1834.0,13599.0,18.1,9675.0,3.0,NA,1945.0
