CountyId,Total,NaturalResources,Construction,Manufacturing,WholesaleTrade,RetailTrade,TransportationUtilities,Information,Finance,ProfessionalScientific,Education,ArtsEntertainment,OtherServices,Administration 
22067,9888,4.106,6.270,12.470,2.640,11.074,4.662,0.900,6.553,5.653,27.275,7.191,6.503,4.703
27169,28307,4.356,3.925,19.981,3.819,12.329,3.349,1.886,3.900,4.649,26.432,9.121,3.667,2.586
17017,6183,6.453,6.615,22.109,5.175,9.558,4.998,1.553,3.510,2.442,22.271,5.725,3.962,5.628
45009,5527,2.008,3.999,22.128,1.845,6.966,4.252,1.610,2.533,4.360,33.273,4.596,4.035,8.395
13145,15071,1.460,7.219,12.355,3.862,10.988,5.414,2.057,9.455,7.153,20.344,9.362,4.651,5.680
27003,181190,0.668,6.405,16.633,3.018,11.328,5.161,1.683,7.868,9.893,21.522,7.286,4.884,3.650
16079,4992,12.079,9.796,6.691,1.282,15.465,2.364,0.721,2.544,6.150,21.655,12.901,4.567,3.786
13233,16190,1.371,9.500,22.310,3.076,11.347,4.009,2.088,3.650,7.363,18.406,6.405,6.177,4.299
23003,30612,5.887,5.909,9.206,1.666,14.243,6.171,1.542,3.809,5.472,30.272,5.952,4.377,5.495
37025,87960,0.690,7.143,9.912,3.248,12.245,5.858,2.003,9.245,9.004,22.036,9.800,5.445,3.370
28011,11834,6.490,4.563,10.926,2.839,12.227,4.808,0.676,3.270,4.115,30.438,8.797,3.912,6.938
46073,1033,20.426,5.227,13.359,4.356,8.616,6.680,0.290,3.388,1.452,21.684,6.486,4.743,3.291
29065,5882,5.984,8.007,11.374,1.700,14.774,3.094,0.799,2.533,3.842,31.129,7.701,4.709,4.352
27103,18672,4.086,5.007,17.652,1.976,7.996,3.636,1.810,5.061,4.734,34.126,6.684,3.444,3.786
48203,28650,7.574,7.194,13.148,2.894,10.998,6.077,0.792,5.044,5.759,24.468,6.876,5.616,3.560
2122,25637,12.626,8.016,4.322,1.607,12.119,6.393,1.225,3.261,6.576,23.014,9.381,5.145,6.315
47177,16304,3.220,5.980,26.159,2.637,13.966,5.526,1.380,4.183,5.790,19.143,4.195,3.754,4.066
41013,8014,6.077,6.214,13.539,3.344,13.988,3.045,1.597,3.032,6.626,19.341,11.530,4.492,7.175
24045,47947,1.441,6.415,9.631,2.307,12.084,4.899,1.080,4.361,7.800,27.722,10.658,5.031,6.570
51775,12506,0.256,4.502,8.044,3.910,11.618,5.821,1.727,7.868,7.404,29.282,9.244,4.390,5.933
32013,8295,30.621,2.761,2.954,1.664,12.333,6.872,1.664,0.892,5.473,11.634,14.527,3.388,5.220
48473,20127,6.062,8.362,11.030,2.872,12.530,4.586,1.327,5.147,8.660,21.648,8.009,4.954,4.814
48095,961,21.748,11.342,4.058,0.312,3.434,1.873,3.018,4.787,2.289,21.228,4.891,4.475,16.545
56017,2292,12.435,6.239,2.443,0.785,6.326,4.843,1.222,5.017,7.417,27.574,14.529,5.672,5.497
48017,3191,13.068,9.715,5.108,6.393,8.493,12.379,0.376,2.444,4.231,20.276,9.903,5.202,2.413
48071,15166,2.295,15.752,19.405,5.915,5.849,7.108,1.141,3.449,8.163,18.871,5.776,3.923,2.354
29159,18740,2.951,5.283,20.080,2.273,12.054,5.902,1.281,3.501,8.367,22.631,7.353,4.765,3.559
54045,11765,17.153,3.672,3.986,2.210,11.262,5.440,1.462,2.915,5.618,25.822,8.117,7.089,5.253
48217,14271,5.487,10.700,11.008,2.340,12.942,5.655,1.135,5.115,5.354,21.407,9.046,4.821,4.989
38011,1721,21.790,7.844,2.557,4.009,13.422,3.661,0.872,5.520,4.126,19.930,4.881,5.230,6.159
5029,8306,7.356,9.162,12.918,3.203,10.414,6.020,2.167,7.284,5.526,22.056,5.972,3.299,4.623
45073,28796,1.733,6.928,19.617,0.976,10.380,5.581,1.278,4.928,6.807,24.399,9.658,4.914,2.802
16029,3121,16.725,11.407,15.252,2.723,10.317,2.371,0.384,2.916,4.582,20.602,4.902,3.172,4.646
29095,326275,0.364,5.909,8.651,2.626,11.402,5.378,2.579,7.960,12.284,23.555,9.845,4.888,4.559
20007,2350,18.766,5.617,5.277,4.681,11.574,5.489,1.362,4.511,2.596,25.532,5.745,5.617,3.234
51009,14663,1.303,7.775,16.109,2.087,12.201,4.010,0.539,5.967,7.243,25.800,6.329,6.322,4.317
31043,10025,2.763,7.212,28.409,1.875,10.444,4.339,0.778,5.367,5.985,14.534,10.214,5.057,3.022
55071,40799,3.162,5.292,30.288,1.929,9.468,5.245,0.892,3.882,5.667,20.758,7.221,3.767,2.429
6055,68587,6.386,6.341,11.810,2.600,10.066,3.171,1.270,5.360,9.184,21.593,13.456,5.174,3.590
40089,12348,6.309,7.815,18.416,2.689,11.297,5.588,1.134,3.037,4.065,23.437,6.163,5.871,4.179
13111,8669,1.534,12.020,10.393,3.011,14.604,6.610,2.330,7.844,8.213,13.704,9.401,4.914,5.422
31093,3287,11.561,9.066,13.690,1.582,10.739,6.206,1.095,6.723,4.411,23.486,3.864,3.529,4.046
27055,9795,6.514,9.413,13.486,3.022,11.516,3.083,2.889,3.236,7.279,27.984,5.574,3.532,2.471
32005,20371,1.865,8.090,7.898,1.787,10.706,3.770,1.100,6.102,10.235,16.671,16.715,6.308,8.753
30087,4002,20.015,6.072,1.099,0.150,5.397,11.819,2.249,4.698,2.749,26.812,9.070,1.899,7.971
39175,11017,5.401,6.817,27.739,2.233,9.304,4.348,0.726,3.694,4.965,19.615,6.472,4.947,3.740
39067,6740,9.733,9.154,15.134,2.582,11.469,6.884,1.009,1.780,5.163,23.383,7.804,2.834,3.071
53043,4050,17.210,9.185,4.938,3.827,7.136,5.975,2.074,3.012,5.062,22.173,8.247,4.395,6.765
27165,5676,10.042,8.122,24.753,2.977,8.739,5.162,1.498,3.118,4.405,21.424,3.594,3.453,2.713
48147,13259,3.929,7.361,15.084,2.655,12.950,5.468,1.033,5.936,5.747,23.079,4.887,4.472,7.399
39047,12385,4.441,5.741,19.112,3.117,15.818,5.805,1.074,2.915,4.465,20.937,7.428,3.932,5.216
51161,45358,0.287,4.822,9.388,3.208,13.455,5.532,1.669,8.691,10.210,25.687,7.062,5.047,4.945
28145,10949,2.503,6.439,28.523,1.845,13.992,6.512,0.731,3.096,4.685,20.221,4.895,5.416,1.142
54075,3723,6.688,8.703,7.628,0.806,6.151,7.548,2.820,5.103,5.077,20.870,14.934,4.271,9.401
48489,5365,10.513,5.722,4.231,2.423,9.264,6.710,1.379,2.535,5.815,29.357,8.742,3.821,9.487
48351,4911,9.611,10.466,13.195,0.326,13.175,4.887,2.443,1.629,6.088,26.858,3.889,2.382,5.050
40071,19588,6.177,6.126,13.988,2.384,11.522,5.554,1.368,4.472,6.463,20.130,12.554,4.028,5.233
17159,7317,6.724,4.551,14.446,2.351,13.694,5.562,2.077,3.266,3.854,26.035,5.877,5.699,5.863
21219,4648,9.337,8.003,24.118,2.108,10.392,7.078,0.043,4.217,5.034,16.093,3.464,4.755,5.357
30057,3880,21.701,10.541,2.603,0.825,9.562,4.845,1.160,3.376,6.624,16.985,14.072,2.964,4.742
39087,24489,0.617,6.566,14.504,2.185,12.765,5.929,3.083,3.471,5.811,29.854,7.991,4.128,3.095
48073,19729,6.711,8.860,11.334,2.991,10.690,3.660,1.531,2.996,7.988,26.413,5.935,4.825,6.067
51037,5266,5.849,8.280,10.900,0.912,11.831,5.792,0.209,4.197,6.703,27.991,5.507,3.817,8.014
38073,2847,14.471,5.866,20.197,2.494,8.606,6.287,0.492,2.213,2.599,26.519,5.796,2.845,1.616
13283,2692,4.606,10.550,9.993,2.303,18.239,4.978,0.446,2.563,6.018,19.354,7.987,5.238,7.727
40153,9345,19.786,7.277,3.884,2.536,13.804,7.566,1.284,5.051,2.632,17.892,6.228,7.063,4.997
24035,25305,2.968,8.370,6.129,3.497,11.456,3.802,1.735,5.280,12.401,20.707,9.105,5.145,9.405
47023,7235,1.437,7.795,15.646,3.912,12.757,5.501,1.465,4.229,5.543,24.962,6.856,4.064,5.833
19015,13403,4.447,6.319,10.140,2.298,14.721,5.820,2.007,5.454,6.782,27.434,5.924,4.663,3.992
55121,15166,8.090,5.994,28.010,2.222,9.403,4.180,1.174,4.154,4.616,21.245,4.866,3.264,2.783
36097,8125,4.357,7.483,13.415,1.366,10.351,3.643,1.391,2.511,5.772,28.702,9.157,6.474,5.378
31009,287,45.993,5.226,6.620,4.878,2.439,3.484,0.000,0.000,1.394,12.892,8.362,3.833,4.878
37113,13351,2.314,10.621,7.048,1.094,13.759,2.801,2.329,5.340,9.400,22.568,13.842,5.707,3.176
13249,1964,7.587,8.961,14.409,3.411,8.656,5.550,1.731,2.851,3.106,26.629,3.870,2.546,10.692
41047,137706,6.425,6.812,9.848,2.393,12.417,3.404,1.074,5.367,8.155,22.432,8.411,4.684,8.579
17129,6252,3.615,9.021,6.318,2.719,11.036,3.951,1.088,6.750,6.718,28.215,4.846,4.351,11.372
22057,43542,9.678,8.808,11.616,2.097,11.189,7.958,1.415,4.088,6.881,19.955,7.209,5.822,3.284
31083,1687,15.353,8.773,8.002,4.209,6.343,7.587,1.245,6.224,4.742,22.229,6.520,3.557,5.216
17055,15510,6.892,4.836,12.805,2.141,13.636,5.100,1.348,5.609,4.816,25.867,7.582,4.487,4.881
21211,21103,3.521,6.231,14.505,2.801,11.804,4.127,1.365,7.198,8.316,20.845,8.231,4.933,6.122
31141,17701,6.265,8.248,26.027,1.593,10.141,5.954,1.113,3.503,5.288,17.863,7.226,4.655,2.124
5053,7608,3.247,7.098,16.956,2.616,9.293,9.529,1.590,4.246,5.783,22.884,6.046,4.114,6.598
48413,1499,26.551,7.405,2.602,0.734,5.137,10.941,0.667,5.604,2.602,20.814,8.873,5.670,2.402
22095,19661,1.612,8.560,13.738,2.782,12.070,6.404,1.826,4.628,8.942,22.140,10.249,3.606,3.443
40123,17465,5.165,5.617,8.148,2.067,11.526,3.550,1.328,5.863,6.310,28.715,7.564,4.913,9.236
37013,18786,6.574,7.074,14.692,2.816,10.694,3.582,1.309,3.540,5.392,23.949,9.379,6.398,4.599
30023,3834,6.129,9.181,4.877,1.539,6.651,2.061,0.313,1.695,5.764,33.751,12.833,2.869,12.337
48395,6776,10.316,10.537,6.656,0.561,11.570,9.430,0.398,2.037,6.936,25.030,4.959,5.210,6.361
18107,17497,2.315,6.430,27.931,2.366,11.939,3.343,1.360,3.069,6.550,19.015,7.618,4.641,3.423
31149,765,29.150,8.235,4.444,1.307,8.889,4.183,1.307,3.268,4.314,17.647,5.752,4.444,7.059
26073,33411,3.164,4.298,8.545,1.425,10.748,3.077,1.338,4.457,5.073,29.499,21.358,3.571,3.448
51115,3901,0.205,7.434,8.767,0.154,11.638,9.357,1.487,2.512,5.563,32.504,9.049,3.281,8.049
16005,37206,2.053,5.636,9.119,1.941,11.337,6.249,1.779,6.625,9.103,28.084,9.262,3.276,5.534
27043,7117,10.833,7.784,15.245,2.065,10.918,5.592,2.290,4.679,4.286,22.509,6.562,4.131,3.105
55089,45522,1.590,4.038,18.769,2.790,10.079,2.375,1.505,8.277,11.423,24.823,7.919,4.306,2.107
6043,7329,3.725,6.140,2.715,1.460,10.083,2.101,0.737,2.470,12.348,19.225,22.895,4.325,11.775
47113,43039,0.592,4.705,13.332,2.528,14.343,4.403,1.015,3.971,7.602,28.109,9.236,4.995,5.167
36091,113884,0.947,6.067,9.654,2.575,11.874,3.117,2.017,7.498,11.141,25.434,8.697,3.878,7.101
27071,5877,2.927,5.054,18.207,0.527,16.216,8.082,1.191,6.126,4.271,18.853,7.980,5.547,5.020
18029,24159,1.080,8.287,17.054,2.815,10.973,6.714,0.828,5.389,6.892,20.854,11.909,4.185,3.022
48139,74703,1.870,7.467,13.825,3.388,11.854,7.182,2.198,6.989,9.428,19.322,6.381,5.901,4.195
48249,16674,21.303,5.536,4.276,2.675,7.737,4.894,0.408,3.694,5.781,23.426,7.737,7.659,4.876
46039,2317,17.782,8.589,19.379,3.064,9.322,4.834,2.201,3.841,2.892,16.098,4.057,4.489,3.453
55079,445174,0.415,3.602,14.851,2.517,10.068,4.576,1.866,6.896,10.682,26.685,9.988,4.419,3.434
38053,4766,24.129,6.945,2.287,2.266,10.701,11.834,0.713,4.805,4.553,14.708,6.945,5.623,4.490
29213,23414,1.162,6.308,4.391,0.987,15.952,3.788,1.657,4.702,11.997,16.405,25.079,4.643,2.930
27075,4870,6.982,6.920,10.308,1.047,6.550,5.195,2.156,3.943,4.908,28.480,15.380,2.936,5.195
53077,101169,15.586,5.122,8.230,5.719,10.954,6.411,1.028,3.208,6.098,20.850,7.204,4.752,4.838
27089,4726,13.204,8.168,14.960,7.300,8.908,4.655,1.312,3.407,3.068,21.540,5.290,4.570,3.618
1069,44067,1.457,6.009,9.672,3.842,14.160,8.253,1.377,4.173,7.602,23.557,9.309,5.630,4.958
5139,16418,3.728,7.620,16.135,2.120,13.315,5.683,1.906,4.416,5.878,23.066,6.944,5.543,3.648
26037,36177,2.927,5.354,10.996,2.264,9.332,3.740,1.476,7.118,9.465,25.364,7.737,4.987,9.241
24025,127274,0.566,6.862,6.785,2.912,12.978,4.474,1.608,6.235,12.149,23.999,6.778,4.776,9.881
19003,1994,12.939,4.965,15.446,4.614,8.124,5.316,1.655,3.962,2.457,28.134,2.457,6.369,3.561
51590,16682,0.444,4.508,15.076,1.583,12.720,3.339,1.379,4.903,7.199,29.427,10.059,4.100,5.263
38001,1279,22.752,7.271,1.876,2.267,7.819,2.971,1.564,6.020,4.066,28.303,4.222,7.506,3.362
25017,832753,0.201,4.706,9.874,1.991,9.118,2.791,3.032,7.179,17.520,28.066,7.703,4.340,3.477
16049,6526,11.079,9.776,10.328,1.762,11.492,4.903,1.716,4.413,3.065,18.848,9.792,6.543,6.283
5049,4498,3.402,9.916,9.293,3.846,11.739,8.937,0.289,3.602,5.825,24.077,6.692,8.559,3.824
13067,366793,0.231,6.739,7.848,3.419,11.668,5.092,3.931,8.325,16.209,18.599,9.716,5.027,3.196
18015,9224,3.610,6.125,26.203,3.133,11.080,4.261,1.258,3.708,6.526,21.563,6.190,4.423,1.919
38087,335,41.791,6.866,3.284,3.284,7.463,5.075,0.597,1.194,4.478,14.328,3.582,4.776,3.284
36029,441369,0.399,4.375,10.565,2.773,11.470,4.556,1.615,7.788,9.867,28.190,9.791,4.060,4.553
1049,27778,3.830,7.366,27.583,2.588,11.588,5.180,1.019,3.031,5.134,17.233,6.660,5.126,3.661
19067,7998,7.414,6.152,21.230,2.788,12.916,3.376,1.963,5.751,5.214,21.993,4.864,3.701,2.638
48501,3546,33.559,5.781,1.805,2.735,7.981,9.532,1.664,1.607,4.653,17.851,4.935,5.020,2.876
28087,24232,1.482,7.403,14.291,1.956,14.287,7.016,1.457,4.960,6.326,21.744,8.650,4.688,5.740
13309,1339,10.456,3.659,13.294,1.046,7.916,10.082,0.523,1.942,2.016,30.545,3.137,4.108,11.277
17107,10856,4.329,4.670,12.399,3.196,10.722,5.407,1.262,6.291,3.952,26.796,8.373,4.910,7.692
51107,186474,0.590,4.829,4.367,1.491,9.539,3.993,4.425,7.189,26.218,16.375,7.810,4.906,8.268
39065,13828,3.269,4.910,22.577,2.025,11.773,5.019,0.904,3.768,4.787,25.239,8.866,3.963,2.900
36017,21652,3.759,7.149,17.056,1.806,10.812,4.055,2.171,6.064,4.346,26.229,7.242,3.815,5.496
1123,15837,1.717,7.786,23.647,1.793,10.337,4.344,0.859,5.134,5.980,25.106,4.931,3.530,4.837
13297,37547,0.562,9.418,12.494,3.779,15.112,4.850,1.518,5.889,8.645,19.370,8.019,5.148,5.196
13133,5952,5.175,6.452,11.475,1.226,10.097,2.487,1.630,5.662,14.163,18.313,11.996,6.149,5.175
22077,9105,4.822,13.762,9.775,1.021,9.962,12.345,0.780,7.040,5.546,20.253,6.711,3.130,4.854
38059,16411,6.563,8.293,6.307,1.694,12.711,7.221,2.675,4.838,6.636,24.861,6.861,4.363,6.977
37139,17073,2.185,7.755,6.220,2.729,13.431,5.172,2.038,4.235,7.421,26.516,9.905,3.913,8.481
39133,81544,0.911,5.282,18.367,2.296,12.693,4.586,1.247,4.714,8.284,22.538,11.203,4.922,2.958
18149,9583,2.724,6.449,26.182,2.087,10.185,6.741,1.409,3.318,4.132,22.811,7.576,3.183,3.204
13293,9904,1.777,6.654,16.741,1.151,12.177,4.816,2.393,4.796,7.391,24.990,5.674,4.867,6.573
48451,51528,8.700,5.748,6.045,2.519,12.828,3.324,1.739,4.830,8.409,25.258,8.617,5.515,6.466
34027,258862,0.245,4.946,11.102,3.148,10.550,3.572,3.628,10.146,16.170,22.032,6.962,4.293,3.207
8085,16832,7.379,11.318,8.163,1.759,11.407,5.709,1.188,4.260,8.228,19.427,10.367,5.424,5.371
39141,30096,1.499,5.855,18.517,1.964,13.022,4.778,2.117,3.519,5.150,24.648,9.240,3.270,6.423
56011,3754,25.546,9.004,4.395,1.145,8.258,6.899,1.092,4.901,3.889,14.944,9.536,5.674,4.715
54107,36778,1.588,5.781,11.697,1.808,14.919,4.951,1.555,5.362,8.108,23.702,10.286,4.127,6.115
27093,11477,6.125,7.946,24.580,1.995,9.593,4.932,0.697,3.895,4.905,22.689,5.777,3.999,2.867
55087,96532,1.244,5.999,23.154,2.938,10.824,4.140,1.654,7.205,8.736,19.048,8.662,3.807,2.589
19169,50519,2.371,5.572,10.376,1.487,9.891,2.561,1.944,3.836,7.177,37.117,10.095,3.409,4.163
21183,8906,7.501,6.771,24.512,1.089,11.060,4.974,0.225,2.459,4.985,21.154,5.479,6.759,3.032
2050,6232,0.786,2.969,0.465,0.305,11.890,11.890,1.877,3.610,2.872,35.494,3.530,3.899,20.411
42081,54324,3.013,6.218,14.916,2.634,12.427,5.683,1.320,4.392,7.323,25.909,7.652,4.596,3.915
24019,15354,3.602,7.457,11.574,3.686,9.366,3.582,1.023,4.279,7.334,26.625,9.392,4.175,7.907
55045,19815,5.602,7.126,19.536,2.624,12.935,4.063,2.110,5.153,6.308,21.176,6.177,3.957,3.235
37099,17567,1.417,8.653,2.846,1.275,9.615,2.937,0.342,4.150,7.964,29.424,21.358,4.520,5.499
6003,408,0.000,5.882,3.676,0.000,12.010,9.314,1.471,1.471,17.892,15.441,13.235,5.392,14.216
20173,239060,0.972,6.478,18.816,2.477,11.625,4.102,1.834,4.929,8.601,23.152,8.905,4.892,3.217
37005,4365,8.064,11.088,12.279,0.619,13.448,4.238,1.283,4.009,8.454,22.039,7.468,3.047,3.963
13231,7323,2.240,9.081,12.386,2.472,9.818,9.286,1.652,5.653,6.664,22.900,6.309,5.380,6.159
28085,13182,7.396,7.548,9.741,2.481,12.972,6.221,1.320,4.620,4.863,27.363,5.720,6.350,3.406
27011,2406,12.926,9.476,8.105,3.117,14.256,5.112,1.039,2.743,3.242,27.889,3.658,4.156,4.281
26139,135496,2.106,5.149,24.752,3.346,10.684,3.326,1.318,4.522,7.867,21.482,8.197,4.882,2.368
16053,9641,23.286,4.802,12.022,2.666,9.989,5.414,0.840,4.066,7.064,16.077,7.385,3.890,2.500
56037,23010,18.627,7.779,7.171,3.242,11.165,8.509,1.108,2.586,4.546,17.571,8.540,5.067,4.090
55005,22257,6.106,7.315,24.621,1.474,12.324,3.707,1.227,3.505,4.574,19.490,7.997,4.969,2.691
8097,10290,1.390,5.957,2.177,1.361,8.707,2.488,1.769,11.846,11.876,15.160,27.901,5.345,4.023
1005,8597,3.350,5.642,21.822,2.757,12.702,5.746,0.500,3.385,6.049,19.577,6.735,3.711,8.026
27041,18975,2.793,7.009,14.804,3.283,15.304,4.037,1.312,6.097,5.960,23.109,9.318,4.585,2.387
28117,9559,2.981,7.448,22.209,3.818,11.748,6.653,1.078,3.557,4.823,22.429,5.785,4.655,2.814
51678,2082,0.000,2.209,5.331,0.000,5.427,0.576,7.253,3.074,3.266,39.337,24.015,5.139,4.371
20017,1187,7.414,8.677,15.586,0.674,12.047,6.403,1.769,2.275,6.571,17.692,7.245,5.813,7.835
34041,53302,1.409,7.996,10.461,2.302,13.234,5.217,2.658,6.428,11.855,21.343,8.221,4.379,4.497
31095,3734,12.212,7.151,14.542,4.312,14.114,4.713,1.580,4.258,3.562,20.059,3.187,6.909,3.401
20075,1322,39.713,6.051,2.345,3.707,11.498,3.782,1.059,2.799,2.042,15.280,2.950,3.631,5.144
20025,1040,19.615,5.096,8.365,1.442,7.500,3.846,1.635,4.423,2.692,28.173,4.327,3.942,8.942
27045,10595,9.231,8.542,10.816,2.681,8.296,5.361,1.803,3.605,4.785,30.901,6.654,4.530,2.794
48215,298030,3.349,8.437,4.377,3.306,14.326,5.119,1.193,3.914,8.282,29.286,8.016,5.980,4.415
53027,26197,4.684,6.692,10.432,2.829,11.280,5.840,1.710,4.134,5.497,21.251,11.551,4.439,9.661
13055,8976,1.760,7.598,32.264,1.259,8.434,4.289,0.657,4.089,4.802,20.488,6.038,4.456,3.866
19111,16414,2.699,6.446,22.548,1.407,13.446,5.891,0.865,3.083,5.818,20.787,7.451,4.246,5.313
18101,4716,6.192,5.746,15.458,1.209,12.956,6.213,1.399,1.675,5.450,20.823,6.298,4.495,12.087
20021,9378,2.826,7.080,17.115,1.258,9.192,7.923,1.440,2.005,4.447,28.066,8.733,5.332,4.585
13127,36375,0.937,5.847,7.134,2.664,13.155,4.132,0.957,5.347,11.390,19.975,16.308,5.974,6.180
39089,81446,0.898,6.986,11.900,2.781,13.473,4.510,1.746,9.560,8.245,22.446,7.756,4.179,5.521
48177,8422,13.809,7.848,15.388,4.393,11.565,4.785,1.460,3.800,5.711,18.570,4.833,4.085,3.752
35031,22865,3.061,5.895,6.272,2.056,12.158,4.019,1.400,2.572,5.030,33.969,11.507,2.873,9.189
21223,3598,2.474,5.420,20.539,3.391,7.226,12.368,2.251,3.446,3.947,25.347,6.281,4.336,2.974
1013,7813,3.789,7.168,19.864,1.574,14.054,5.196,1.562,2.982,5.120,21.643,6.835,4.697,5.516
42067,11152,5.362,9.487,21.306,1.811,11.173,6.878,1.273,4.896,5.694,17.010,6.178,3.748,5.183
31169,2542,15.618,6.570,13.179,3.423,8.694,3.304,0.315,5.783,3.659,26.593,4.603,4.563,3.698
29009,14259,6.999,7.644,22.274,4.166,12.084,3.759,1.080,3.983,5.800,17.098,8.037,3.920,3.156
31059,2969,14.719,9.801,9.464,3.368,10.071,6.669,1.785,4.783,3.974,22.263,4.075,5.019,4.008
41015,7930,7.806,5.259,5.750,0.542,12.522,4.187,1.425,4.048,4.641,24.716,11.059,7.163,10.883
55078,1403,4.989,1.782,11.333,0.428,1.711,4.419,1.639,4.562,4.277,26.301,24.020,2.495,12.046
37067,162790,0.358,5.548,11.805,2.495,10.067,4.428,1.595,6.972,11.292,28.100,9.067,5.247,3.027
27063,5392,11.165,7.455,18.824,2.708,9.384,5.174,1.187,3.542,3.839,21.346,6.825,4.748,3.802
39029,46577,2.980,5.084,20.703,2.576,11.111,7.836,1.348,3.633,6.005,21.401,9.556,4.927,2.838
30019,916,20.742,3.493,1.965,3.057,8.734,2.074,14.629,2.074,0.873,18.886,6.441,6.004,11.026
37195,34701,2.853,6.441,18.665,2.795,12.118,3.447,1.147,5.841,6.403,24.287,7.513,4.663,3.827
29049,9653,2.776,7.355,11.333,3.688,11.717,6.423,1.906,7.241,7.148,22.345,6.350,4.921,6.796
35057,5348,9.555,7.199,2.749,2.936,12.285,4.862,1.028,1.720,10.396,23.747,10.957,5.067,7.498
13239,753,1.328,5.976,20.319,2.258,22.975,9.429,0.531,6.507,1.195,12.616,4.117,1.859,10.890
19147,4637,10.265,5.586,15.333,4.033,11.667,4.313,1.833,3.019,2.609,23.032,8.540,3.731,6.038
5079,3666,8.402,7.201,14.266,0.164,8.047,5.483,0.818,2.837,6.056,28.069,5.810,4.855,7.992
51137,15024,2.636,12.567,7.734,2.669,9.864,3.960,1.837,5.152,9.751,23.522,6.396,5.072,8.839
27121,5406,7.233,5.938,17.166,4.088,12.412,4.846,1.147,4.532,5.124,23.344,6.234,4.051,3.885
47185,9769,2.651,7.012,21.517,2.027,10.288,7.370,0.850,3.439,3.869,22.786,7.565,3.818,6.807
48221,22208,6.079,9.713,7.443,2.369,14.576,7.151,1.815,5.219,9.843,21.015,5.836,5.070,3.872
45003,69420,1.749,7.708,14.427,1.269,12.678,5.729,1.752,4.141,11.283,21.105,8.222,5.138,4.798
47125,73139,0.822,5.641,11.332,1.507,13.164,4.833,1.397,4.508,9.036,23.287,10.451,4.252,9.769
20191,10758,4.657,5.298,20.673,2.844,8.254,6.470,1.292,4.861,3.895,23.620,9.109,3.988,5.038
13169,12176,1.298,8.476,7.129,3.523,10.989,6.505,0.608,7.679,5.273,27.760,6.850,5.207,8.706
37143,4852,5.812,9.542,7.997,0.989,8.800,6.101,2.721,6.018,8.800,24.176,6.843,3.030,9.171
55017,31085,4.446,6.212,20.611,1.869,13.145,4.967,1.168,5.257,5.951,22.577,5.897,4.449,3.452
47037,341548,0.256,5.675,7.290,2.542,10.931,4.334,3.073,7.120,12.475,24.531,11.993,5.387,4.392
46083,27623,2.585,8.283,8.497,3.501,10.108,3.928,1.893,12.696,7.986,27.644,4.685,4.663,3.533
48505,5184,19.406,8.931,1.871,0.000,8.353,6.809,1.736,3.723,2.701,22.627,4.977,11.150,7.716
47063,25095,0.948,8.057,25.447,2.817,14.090,4.965,1.375,3.638,5.662,20.709,6.659,3.379,2.251
12113,67510,1.557,8.501,5.844,1.778,13.348,5.620,1.626,6.378,10.398,21.751,9.062,5.584,8.553
46069,762,23.491,6.168,0.394,4.724,10.761,4.724,6.299,6.299,1.706,22.047,4.462,0.656,8.268
8039,12373,4.421,12.487,5.318,2.085,11.598,6.821,3.742,7.314,13.020,15.946,6.991,5.593,4.663
33009,45198,1.821,6.949,9.792,1.631,10.509,2.885,1.724,3.365,8.916,33.727,11.324,3.828,3.529
47073,21893,1.763,7.706,24.058,1.676,12.333,6.646,1.055,4.129,5.573,21.299,7.258,3.517,2.987
37023,36632,1.389,5.820,21.590,2.615,9.969,3.431,0.734,2.722,6.238,28.380,7.152,5.531,4.428
6029,327294,16.691,6.187,5.967,2.951,10.822,5.153,1.062,3.684,7.982,19.478,8.634,4.415,6.974
47035,20279,2.554,6.978,14.577,2.761,13.847,5.498,1.899,3.531,6.494,21.249,10.494,5.267,4.852
17105,15954,6.293,7.058,18.973,2.094,11.213,5.058,1.373,6.782,4.544,20.641,6.249,4.519,5.202
23001,52961,1.348,6.490,11.782,1.979,14.820,4.054,2.300,6.915,7.949,26.969,7.730,3.980,3.684
12105,245853,2.585,6.806,6.131,3.003,14.561,5.471,1.442,5.771,10.612,21.067,13.517,5.068,3.967
39015,18693,1.600,7.655,17.761,2.407,10.170,5.467,1.396,6.179,7.992,22.853,7.725,4.857,3.937
39043,35636,1.319,4.114,17.839,1.883,10.849,4.728,1.616,4.027,5.991,22.382,16.517,4.835,3.901
28025,7524,4.027,4.625,20.627,2.725,12.480,7.044,1.183,3.907,6.512,21.544,7.150,4.014,4.160
29149,4083,7.005,4.066,13.519,1.053,12.834,9.258,2.180,2.817,3.649,28.631,7.078,5.339,2.572
29113,23857,1.371,11.108,17.689,3.098,13.920,6.044,1.111,6.455,6.887,17.119,7.101,5.017,3.081
40095,6038,4.753,7.039,20.421,1.822,12.289,5.946,0.331,3.793,6.211,20.421,9.374,3.246,4.356
46099,98459,1.519,6.040,10.725,3.607,12.274,4.278,2.131,11.482,7.174,24.610,9.160,3.981,3.019
